Day fraction since midnight on 10/27/2019,Time (seconds),Time (seconds since start),Coag Flow mL/s (),Water Flow mL/s (),Manual Water Pump Control (rpm),Manual Coagulant Pump Control (rpm),Fluoride Pump Control (),Turbidity ()
0.49746441,42980.92502,10612.72627,0.05681933,0.0006587,0.6547413,0,0,0
0.49747597,42981.92381,10613.72506,0.05678383,0.0006587,0.6547413,0,0,0
0.49748756,42982.92518,10614.72643,0.05674135,0.0006587,0.6547413,0,0,0
0.49749913,42983.92483,10615.72608,0.05671069,0.0006587,0.6547413,0,0,0
0.49751072,42984.92621,10616.72746,0.0566845,0.0006587,0.6547413,0,0,0
0.49752227,42985.92413,10617.72538,0.05665732,0.0006587,0.6547413,0,0,0
0.49753387,42986.92637,10618.72762,0.05659609,0.0006587,0.6547413,0,0,0
0.49754544,42987.92602,10619.72726,0.05659853,0.0006587,0.6547413,0,0,0
0.49755701,42988.92566,10620.72691,0.05655452,0.0006587,0.6547413,0,0,0
0.49756857,42989.92445,10621.7257,0.05652056,0.0006587,0.6547413,0,0,0
0.49758014,42990.9241,10622.72534,0.05649495,0.0006587,0.6547413,0,0,0
0.49759171,42991.92374,10623.72499,0.05646247,0.0006587,0.6547413,0,0,0
0.4976033,42992.92512,10624.72637,0.05646132,0.0006587,0.6547413,0,0,0
0.49761487,42993.92477,10625.72602,0.05640886,0.0006587,0.6547413,0,0,0
0.49762644,42994.92442,10626.72566,0.05636162,0.0006587,0.6547413,0,0,0
0.49763803,42995.92579,10627.72704,0.05636426,0.0006587,0.6547413,0,0,0
0.4976496,42996.92544,10628.72669,0.05631063,0.0006587,0.6547413,0,0,0
0.49766116,42997.92422,10629.72547,0.05633567,0.0006587,0.6547413,0,0,0
0.49767273,42998.92387,10630.72512,0.05631236,0.0006587,0.6547413,0,0,0
0.49768432,42999.92525,10631.7265,0.05626323,0.0006587,0.6547413,0,0,0
0.49769589,43000.9249,10632.72614,0.05623902,0.0006587,0.6547413,0,0,0
0.49770746,43001.92454,10633.72579,0.05622518,0.0006587,0.6547413,0,0,0
0.49771905,43002.92592,10634.72717,0.05618613,0.0006587,0.6547413,0,0,0
0.49773062,43003.92557,10635.72682,0.0561418,0.0006587,0.6547413,0,0,0
0.49774218,43004.92435,10636.7256,0.05619515,0.0006587,0.6547413,0,0,0
0.49775375,43005.924,10637.72525,0.05614332,0.0006587,0.6547413,0,0,0
0.49776534,43006.92538,10638.72662,0.0561153,0.0006587,0.6547413,0,0,0
0.49777691,43007.92502,10639.72627,0.05610506,0.0006587,0.6547413,0,0,0
0.49778848,43008.92467,10640.72592,0.05606782,0.0006587,0.6547413,0,0,0
0.49780005,43009.92432,10641.72557,0.05602849,0.0006587,0.6547413,0,0,0
0.49781164,43010.9257,10642.72694,0.05602842,0.0006587,0.6547413,0,0,0
0.4978232,43011.92448,10643.72573,0.05604897,0.0006587,0.6547413,0,0,0
0.49783477,43012.92413,10644.72538,0.0559839,0.0006587,0.6547413,0,0,0
0.49784636,43013.9255,10645.72675,0.0559766,0.0006587,0.6547413,0,0,0
0.49785794,43014.92602,10646.72726,0.05594389,0.0006587,0.6547413,0,0,0
0.49786951,43015.92566,10647.72691,0.05594481,0.0006587,0.6547413,0,0,0
0.49788107,43016.92445,10648.7257,0.05594298,0.0006587,0.6547413,0,0,0
0.49789264,43017.9241,10649.72534,0.05588939,0.0006587,0.6547413,0,0,0
0.49790423,43018.92547,10650.72672,0.05592138,0.0006587,0.6547413,0,0,0
0.4979158,43019.92512,10651.72637,0.05586619,0.0006587,0.6547413,0,0,0
0.49792737,43020.92477,10652.72602,0.05588287,0.0006587,0.6547413,0,0,0
0.49793894,43021.92442,10653.72566,0.05585977,0.0006587,0.6547413,0,0,0
0.49795053,43022.92579,10654.72704,0.05582624,0.0006587,0.6547413,0,0,0
0.49796212,43023.92717,10655.72842,0.05791572,0.0006587,0.6547413,0,0,0
0.49797366,43024.92422,10656.72547,0.02217698,0.0006587,0.6547413,0,0,0
0.49798525,43025.9256,10657.72685,0.09091163,0.0006587,0.6547413,0,0,0
0.49799682,43026.92525,10658.7265,0.05709176,0.0006587,0.6547413,0,0,0
0.49800839,43027.9249,10659.72614,0.05744372,0.0006587,0.6547413,0,0,0
0.49801995,43028.92368,10660.72493,0.07032412,0.0006587,0.6547413,0,0,0
0.49803154,43029.92506,10661.7263,0.08891088,0.0006587,0.6547413,0,0,0
0.49804311,43030.9247,10662.72595,0.16104093,0.0006587,0.6547413,0,0,0
0.49805468,43031.92435,10663.7256,0.48584083,0.0006587,0.6547413,0,0,0
0.49806627,43032.92573,10664.72698,0.53369731,0.0006587,0.6547413,0,0,0
0.49807784,43033.92538,10665.72662,0.43457609,0.0006587,0.6547413,0,0,0
0.49808941,43034.92502,10666.72627,0.22853887,0.0006587,0.6547413,0,0,0
0.49810097,43035.92381,10667.72506,0.2500079,0.0006587,0.6547413,0,0,0
0.49811256,43036.92518,10668.72643,0.56458974,0.0006587,0.6547413,0,0,0
0.49812413,43037.92483,10669.72608,0.58027154,0.0006587,0.6547413,0,0,0
0.4981357,43038.92448,10670.72573,0.43750003,0.0006587,0.6547413,0,0,0
0.49814727,43039.92413,10671.72538,0.12968819,0.0006587,0.6547413,0,0,0
0.49815886,43040.9255,10672.72675,0.12920786,0.0006587,0.6547413,0,0,0
0.49817043,43041.92515,10673.7264,-0.06676677,0.0006587,0.6547413,0,0,0
0.49818199,43042.92394,10674.72518,-0.04871498,0.0006587,0.6547413,0,0,0
0.49819358,43043.92531,10675.72656,-0.09270018,0.0006587,0.6547413,0,0,0
0.49820515,43044.92496,10676.72621,-0.15253846,0.0006587,0.6547413,0,0,0
0.49821672,43045.92461,10677.72586,0.58417404,0.0006587,0.6547413,0,0,0
0.49822829,43046.92426,10678.7255,0.58275431,0.0006587,0.6547413,0,0,0
0.49823988,43047.92563,10679.72688,0.57884616,0.0006587,0.6547413,0,0,0
0.49825145,43048.92528,10680.72653,0.57966489,0.0006587,0.6547413,0,0,0
0.49826302,43049.92493,10681.72618,0.57362509,0.0006587,0.6547413,0,0,0
0.49827459,43050.92458,10682.72582,0.57158273,0.0006587,0.6547413,0,0,0
0.49828616,43051.92422,10683.72547,0.57525289,0.0006587,0.6547413,0,0,0
0.49829775,43052.9256,10684.72685,0.57625091,0.0006587,0.6547413,0,0,0
0.49830932,43053.92525,10685.7265,0.5771395,0.0006587,0.6547413,0,0,0
0.49832088,43054.92403,10686.72528,0.57862234,0.0006587,0.6547413,0,0,0
0.49833247,43055.92541,10687.72666,0.58011258,0.0006587,0.6547413,0,0,0
0.49834404,43056.92506,10688.7263,0.5004487,0.0006587,0.6547413,0,0,0
0.49835561,43057.9247,10689.72595,-0.23606373,0.0006587,0.6547413,0,0,0
0.49836718,43058.92435,10690.7256,-0.10092334,0.0006587,0.6547413,0,0,0
0.49837875,43059.924,10691.72525,0.14372951,0.0006587,0.6547413,0,0,0
0.49839034,43060.92538,10692.72662,0.08425994,0.0006587,0.6547413,0,0,0
0.49840191,43061.92502,10693.72627,0.51380944,0.0006587,0.6547413,0,0,0
0.49841348,43062.92467,10694.72592,0.20201813,0.0006587,0.6547413,0,0,0
0.49842505,43063.92432,10695.72557,-0.09252661,0.0006587,0.6547413,0,0,0
0.49843664,43064.9257,10696.72694,0.5043242,0.0006587,0.6547413,0,0,0
0.49844819,43065.92362,10697.72486,0.51450616,0.0006587,0.6547413,0,0,0
0.49845978,43066.92499,10698.72624,0.36614028,0.0006587,0.6547413,0,0,0
0.49847134,43067.92378,10699.72502,0.11460244,0.0006587,0.6547413,0,0,0
0.49848291,43068.92342,10700.72467,0.56930524,0.0006587,0.6547413,0,0,0
0.4984945,43069.9248,10701.72605,0.40745553,0.0006587,0.6547413,0,0,0
0.49850607,43070.92445,10702.7257,0.15161495,0.0006587,0.6547413,0,0,0
0.49851764,43071.9241,10703.72534,0.21987088,0.0006587,0.6547413,0,0,0
0.49852921,43072.92374,10704.72499,0.22399871,0.0006587,0.6547413,0,0,0
0.49854077,43073.92253,10705.72378,0.18463713,0.0006587,0.6547413,0,0,0
0.49855237,43074.92477,10706.72602,0.1834508,0.0006587,0.6547413,0,0,0
0.49856393,43075.92355,10707.7248,0.17504835,0.0006587,0.6547413,0,0,0
0.4985755,43076.9232,10708.72445,0.24590206,0.0006587,0.6547413,0,0,0
0.49858708,43077.92371,10709.72496,0.25107038,0.0006587,0.6547413,0,0,0
0.49859865,43078.92336,10710.72461,0.13196199,0.0006587,0.6547413,0,0,0
0.49861024,43079.92474,10711.72598,0.27793059,0.0006587,0.6547413,0,0,0
0.49862181,43080.92438,10712.72563,0.15634178,0.0006587,0.6547413,0,0,0
0.49863337,43081.92317,10713.72442,0.13212878,0.0006587,0.6547413,0,0,0
0.49864494,43082.92282,10714.72406,0.12240748,0.0006587,0.6547413,0,0,0
0.49865652,43083.92333,10715.72458,0.10970921,0.0006587,0.6547413,0,0,0
0.49866809,43084.92298,10716.72422,0.11717952,0.0006587,0.6547413,0,0,0
0.49867966,43085.92262,10717.72387,0.11020055,0.0006587,0.6547413,0,0,0
0.49869124,43086.92314,10718.72438,0.11558095,0.0006587,0.6547413,0,0,0
0.49870281,43087.92278,10719.72403,0.11169437,0.0006587,0.6547413,0,0,0
0.49871438,43088.92243,10720.72368,0.11178186,0.0006587,0.6547413,0,0,0
0.49872597,43089.92381,10721.72506,0.11077322,0.0006587,0.6547413,0,0,0
0.49873754,43090.92346,10722.7247,0.11208584,0.0006587,0.6547413,0,0,0
0.49874911,43091.9231,10723.72435,0.11013464,0.0006587,0.6547413,0,0,0
0.49876068,43092.92275,10724.724,0.11832947,0.0006587,0.6547413,0,0,0
0.49877224,43093.92154,10725.72278,0.12474474,0.0006587,0.6547413,0,0,0
0.49878383,43094.92291,10726.72416,0.10888388,0.0006587,0.6547413,0,0,0
0.4987954,43095.92256,10727.72381,0.11177931,0.0006587,0.6547413,0,0,0
0.49880697,43096.92221,10728.72346,0.10361243,0.0006587,0.6547413,0,0,0
0.49881854,43097.92186,10729.7231,0.11393321,0.0006587,0.6547413,0,0,0
0.49883013,43098.92323,10730.72448,0.20152625,0.0006587,0.6547413,0,0,0
0.49884169,43099.92202,10731.72326,0.25351602,0.0006587,0.6547413,0,0,0
0.49885326,43100.92166,10732.72291,0.37049639,0.0006587,0.6547413,0,0,0
0.49886483,43101.92131,10733.72256,0.00704022,0.0006587,0.6547413,0,0,0
0.49887642,43102.92269,10734.72394,0.12260383,0.0006587,0.6547413,0,0,0
0.49888799,43103.92234,10735.72358,0.29435086,0.0006587,0.6547413,0,0,0
0.49889956,43104.92198,10736.72323,0.20955169,0.0006587,0.6547413,0,0,0
0.49891113,43105.92163,10737.72288,0.14184631,0.0006587,0.6547413,0,0,0
0.49892272,43106.92301,10738.72426,0.11640508,0.0006587,0.6547413,0,0,0
0.49893429,43107.92266,10739.7239,0.1167352,0.0006587,0.6547413,0,0,0
0.49894585,43108.92144,10740.72269,0.13745064,0.0006587,0.6547413,0,0,0
0.49895744,43109.92282,10741.72406,0.13323139,0.0006587,0.6547413,0,0,0
0.49896899,43110.92074,10742.72198,0.1198926,0.0006587,0.6547413,0,0,0
0.49898058,43111.92211,10743.72336,0.11909629,0.0006587,0.6547413,0,0,0
0.49899215,43112.92176,10744.72301,0.11362307,0.0006587,0.6547413,0,0,0
0.49900372,43113.92141,10745.72266,0.11320827,0.0006587,0.6547413,0,0,0
0.49901529,43114.92106,10746.7223,0.10537577,0.0006587,0.6547413,0,0,0
0.49902688,43115.92243,10747.72368,0.11013053,0.0006587,0.6547413,0,0,0
0.49903845,43116.92208,10748.72333,0.12032375,0.0006587,0.6547413,0,0,0
0.49905001,43117.92086,10749.72211,0.14944878,0.0006587,0.6547413,0,0,0
0.49906159,43118.92138,10750.72262,0.11980378,0.0006587,0.6547413,0,0,0
0.49907316,43119.92102,10751.72227,0.14873125,0.0006587,0.6547413,0,0,0
0.49908475,43120.9224,10752.72365,0.23509626,0.0006587,0.6547413,0,0,0
0.49909631,43121.92118,10753.72243,0.26050892,0.0006587,0.6547413,0,0,0
0.49910788,43122.92083,10754.72208,0.2680724,0.0006587,0.6547413,0,0,0
0.49911947,43123.92221,10755.72346,0.30220112,0.0006587,0.6547413,0,0,0
0.49913104,43124.92186,10756.7231,0.2961871,0.0006587,0.6547413,0,0,0
0.4991426,43125.92064,10757.72189,0.32017544,0.0006587,0.6547413,0,0,0
0.49915417,43126.92029,10758.72154,0.30664691,0.0006587,0.6547413,0,0,0
0.49916574,43127.91994,10759.72118,0.31834096,0.0006587,0.6547413,0,0,0
0.49917733,43128.92131,10760.72256,0.28185174,0.0006587,0.6547413,0,0,0
0.4991889,43129.92096,10761.72221,0.25831753,0.0006587,0.6547413,0,0,0
0.49920047,43130.92061,10762.72186,0.29052272,0.0006587,0.6547413,0,0,0
0.49921204,43131.92026,10763.7215,0.21591704,0.0006587,0.6547413,0,0,0
0.49922361,43132.9199,10764.72115,0.2532253,0.0006587,0.6547413,0,0,0
0.4992352,43133.92128,10765.72253,0.24602732,0.0006587,0.6547413,0,0,0
0.49924677,43134.92093,10766.72218,0.21481746,0.0006587,0.6547413,0,0,0
0.49925833,43135.91971,10767.72096,0.18262471,0.0006587,0.6547413,0,0,0
0.49926992,43136.92109,10768.72234,0.19236811,0.0006587,0.6547413,0,0,0
0.49928149,43137.92074,10769.72198,0.20459297,0.0006587,0.6547413,0,0,0
0.49929305,43138.91952,10770.72077,0.13909088,0.0006587,0.6547413,0,0,0
0.49930462,43139.91917,10771.72042,0.20519178,0.0006587,0.6547413,0,0,0
0.49931622,43140.92141,10772.72266,0.22929049,0.0006587,0.6547413,0,0,0
0.49932778,43141.92019,10773.72144,0.26909247,0.0006587,0.6547413,0,0,0
0.49933935,43142.91984,10774.72109,0.21165998,0.0006587,0.6547413,0,0,0
0.49935091,43143.91862,10775.71987,0.26291031,0.0006587,0.6547413,0,0,0
0.4993625,43144.92,10776.72125,0.25218686,0.0006587,0.6547413,0,0,0
0.49937407,43145.91965,10777.7209,0.19990391,0.0006587,0.6547413,0,0,0
0.49938564,43146.9193,10778.72054,0.15628859,0.0006587,0.6547413,0,0,0
0.49939721,43147.91894,10779.72019,0.30833513,0.0006587,0.6547413,0,0,0
0.4994088,43148.92032,10780.72157,0.34493521,0.0006587,0.6547413,0,0,0
0.49942037,43149.91997,10781.72122,0.31607676,0.0006587,0.6547413,0,0,0
0.49943193,43150.91875,10782.72,0.28098762,0.0006587,0.6547413,0,0,0
0.49944352,43151.92013,10783.72138,0.29018763,0.0006587,0.6547413,0,0,0
0.49945509,43152.91978,10784.72102,0.21219942,0.0006587,0.6547413,0,0,0
0.49946665,43153.91856,10785.71981,0.13674471,0.0006587,0.6547413,0,0,0
0.49947824,43154.91994,10786.72118,0.27718687,0.0006587,0.6547413,0,0,0
0.49948981,43155.91958,10787.72083,0.24268509,0.0006587,0.6547413,0,0,0
0.4995014,43156.92096,10788.72221,0.25011069,0.0006587,0.6547413,0,0,0
0.49951294,43157.91802,10789.71926,0.27009377,0.0006587,0.6547413,0,0,0
0.49952453,43158.91939,10790.72064,0.28206375,0.0006587,0.6547413,0,0,0
0.49953612,43159.92077,10791.72202,0.33861873,0.0006587,0.6547413,0,0,0
0.49954767,43160.91869,10792.71994,0.37931225,0.0006587,0.6547413,0,0,0
0.49955924,43161.91834,10793.71958,0.3713533,0.0006587,0.6547413,0,0,0
0.49957081,43162.91798,10794.71923,0.28887925,0.0006587,0.6547413,0,0,0
0.4995824,43163.91936,10795.72061,0.25861824,0.0006587,0.6547413,0,0,0
0.49959399,43164.92074,10796.72198,0.32477382,0.0006587,0.6547413,0,0,0
0.49960553,43165.91779,10797.71904,0.30250078,0.0006587,0.6547413,0,0,0
0.49961712,43166.91917,10798.72042,0.23782851,0.0006587,0.6547413,0,0,0
0.49962869,43167.91882,10799.72006,0.16077237,0.0006587,0.6547413,0,0,0
0.49964026,43168.91846,10800.71971,0.17391844,0.0006587,0.6547413,0,0,0
0.49965183,43169.91811,10801.71936,0.18561053,0.0006587,0.6547413,0,0,0
0.49966342,43170.91949,10802.72074,0.19971935,0.0006587,0.6547413,0,0,0
0.49967499,43171.91914,10803.72038,0.2081936,0.0006587,0.6547413,0,0,0
0.49968655,43172.91792,10804.71917,0.21448536,0.0006587,0.6547413,0,0,0
0.49969815,43173.92016,10805.72141,0.22530946,0.0006587,0.6547413,0,0,0
0.49970971,43174.91894,10806.72019,0.22972006,0.0006587,0.6547413,0,0,0
0.49972128,43175.91859,10807.71984,0.23559685,0.0006587,0.6547413,0,0,0
0.49973285,43176.91824,10808.71949,0.27841812,0.0006587,0.6547413,0,0,0
0.49974442,43177.91789,10809.71914,0.427118,0.0006587,0.6547413,0,0,0
0.49975599,43178.91754,10810.71878,0.38050061,0.0006587,0.6547413,0,0,0
0.49976758,43179.91891,10811.72016,0.40352055,0.0006587,0.6547413,0,0,0
0.49977915,43180.91856,10812.71981,0.44048405,0.0006587,0.6547413,0,0,0
0.49979071,43181.91734,10813.71859,0.43789101,0.0006587,0.6547413,0,0,0
0.49980228,43182.91699,10814.71824,0.43842685,0.0006587,0.6547413,0,0,0
0.49981385,43183.91664,10815.71789,0.43092209,0.0006587,0.6547413,0,0,0
0.49982545,43184.91888,10816.72013,0.24935032,0.0006587,0.6547413,0,0,0
0.49983701,43185.91766,10817.71891,0.21865429,0.0006587,0.6547413,0,0,0
0.49984858,43186.91731,10818.71856,0.27354795,0.0006587,0.6547413,0,0,0
0.49986015,43187.91696,10819.71821,0.35246816,0.0006587,0.6547413,0,0,0
0.49987172,43188.91661,10820.71786,0.30846843,0.0006587,0.6547413,0,0,0
0.49988331,43189.91798,10821.71923,0.34310684,0.0006587,0.6547413,0,0,0
0.49989488,43190.91763,10822.71888,0.40672022,0.0006587,0.6547413,0,0,0
0.49990645,43191.91728,10823.71853,0.39998829,0.0006587,0.6547413,0,0,0
0.49991802,43192.91693,10824.71818,0.41041976,0.0006587,0.6547413,0,0,0
0.49992959,43193.91658,10825.71782,0.40580595,0.0006587,0.6547413,0,0,0
0.49994117,43194.91709,10826.71834,0.38105649,0.0006587,0.6547413,0,0,0
0.49995274,43195.91674,10827.71798,0.33281478,0.0006587,0.6547413,0,0,0
0.49996431,43196.91638,10828.71763,0.32987514,0.0006587,0.6547413,0,0,0
0.4999759,43197.91776,10829.71901,0.32474536,0.0006587,0.6547413,0,0,0
0.49998747,43198.91741,10830.71866,0.33476961,0.0006587,0.6547413,0,0,0
0.49999906,43199.91878,10831.72003,0.35350144,0.0006587,0.6547413,0,0,0
0.5000106,43200.91584,10832.71709,0.35035557,0.0006587,0.6547413,0,0,0
0.50002219,43201.91722,10833.71846,0.38552159,0.0006587,0.6547413,0,0,0
0.50003376,43202.91686,10834.71811,0.41952807,0.0006587,0.6547413,0,0,0
0.50004533,43203.91651,10835.71776,0.40965965,0.0006587,0.6547413,0,0,0
0.5000569,43204.91616,10836.71741,0.42062324,0.0006587,0.6547413,0,0,0
0.50006847,43205.91581,10837.71706,0.42255512,0.0006587,0.6547413,0,0,0
0.50008006,43206.91718,10838.71843,0.36329913,0.0006587,0.6547413,0,0,0
0.50009163,43207.91683,10839.71808,0.27076218,0.0006587,0.6547413,0,0,0
0.5001032,43208.91648,10840.71773,0.21041811,0.0006587,0.6547413,0,0,0
0.50011476,43209.91526,10841.71651,0.35676289,0.0006587,0.6547413,0,0,0
0.50012635,43210.91664,10842.71789,0.35592282,0.0006587,0.6547413,0,0,0
0.50013792,43211.91629,10843.71754,0.46073827,0.0006587,0.6547413,0,0,0
0.50014949,43212.91594,10844.71718,0.3685984,0.0006587,0.6547413,0,0,0
0.50016106,43213.91558,10845.71683,0.37380376,0.0006587,0.6547413,0,0,0
0.50017265,43214.91696,10846.71821,0.38910794,0.0006587,0.6547413,0,0,0
0.50018421,43215.91574,10847.71699,0.37490478,0.0006587,0.6547413,0,0,0
0.50019579,43216.91626,10848.7175,0.38170683,0.0006587,0.6547413,0,0,0
0.50020736,43217.9159,10849.71715,0.09664882,0.0006587,0.6547413,0,0,0
0.50021894,43218.91642,10850.71766,0.15277177,0.0006587,0.6547413,0,0,0
0.5002305,43219.9152,10851.71645,0.23051652,0.0006587,0.6547413,0,0,0
0.50024207,43220.91485,10852.7161,0.26921311,0.0006587,0.6547413,0,0,0
0.50025366,43221.91622,10853.71747,0.29979658,0.0006587,0.6547413,0,0,0
0.50026523,43222.91587,10854.71712,0.32064345,0.0006587,0.6547413,0,0,0
0.5002768,43223.91552,10855.71677,0.33316776,0.0006587,0.6547413,0,0,0
0.50028837,43224.91517,10856.71642,0.34405741,0.0006587,0.6547413,0,0,0
0.50029996,43225.91654,10857.71779,0.35110146,0.0006587,0.6547413,0,0,0
0.50031152,43226.91533,10858.71658,0.35861775,0.0006587,0.6547413,0,0,0
0.50032309,43227.91498,10859.71622,0.36364496,0.0006587,0.6547413,0,0,0
0.50033467,43228.91549,10860.71674,0.36581901,0.0006587,0.6547413,0,0,0
0.50034623,43229.91427,10861.71552,0.36739016,0.0006587,0.6547413,0,0,0
0.50035782,43230.91565,10862.7169,0.3687833,0.0006587,0.6547413,0,0,0
0.50036939,43231.9153,10863.71654,0.3661513,0.0006587,0.6547413,0,0,0
0.50038096,43232.91494,10864.71619,0.36618158,0.0006587,0.6547413,0,0,0
0.50039253,43233.91459,10865.71584,0.36432832,0.0006587,0.6547413,0,0,0
0.5004041,43234.91424,10866.71549,0.35862651,0.0006587,0.6547413,0,0,0
0.50041569,43235.91562,10867.71686,0.35019946,0.0006587,0.6547413,0,0,0
0.50042726,43236.91526,10868.71651,0.34912521,0.0006587,0.6547413,0,0,0
0.50043882,43237.91405,10869.7153,0.34754893,0.0006587,0.6547413,0,0,0
0.50045039,43238.9137,10870.71494,0.35061494,0.0006587,0.6547413,0,0,0
0.50046197,43239.91421,10871.71546,0.34904769,0.0006587,0.6547413,0,0,0
0.50047354,43240.91386,10872.7151,0.34847367,0.0006587,0.6547413,0,0,0
0.50048512,43241.91437,10873.71562,0.34970334,0.0006587,0.6547413,0,0,0
0.50049671,43242.91574,10874.71699,0.35058406,0.0006587,0.6547413,0,0,0
0.50050827,43243.91453,10875.71578,0.35193086,0.0006587,0.6547413,0,0,0
0.50051984,43244.91418,10876.71542,0.35318258,0.0006587,0.6547413,0,0,0
0.50053141,43245.91382,10877.71507,0.35588703,0.0006587,0.6547413,0,0,0
0.500543,43246.9152,10878.71645,0.35668102,0.0006587,0.6547413,0,0,0
0.50055457,43247.91485,10879.7161,0.35709423,0.0006587,0.6547413,0,0,0
0.50056613,43248.91363,10880.71488,0.35643995,0.0006587,0.6547413,0,0,0
0.5005777,43249.91328,10881.71453,0.35662222,0.0006587,0.6547413,0,0,0
0.50058929,43250.91466,10882.7159,0.35450906,0.0006587,0.6547413,0,0,0
0.50060086,43251.9143,10883.71555,0.35489699,0.0006587,0.6547413,0,0,0
0.50061242,43252.91309,10884.71434,0.35166794,0.0006587,0.6547413,0,0,0
0.50062402,43253.91533,10885.71658,0.35226414,0.0006587,0.6547413,0,0,0
0.50063558,43254.91411,10886.71536,0.35074705,0.0006587,0.6547413,0,0,0
0.50064715,43255.91376,10887.71501,0.34968603,0.0006587,0.6547413,0,0,0
0.50065871,43256.91254,10888.71379,0.35114014,0.0006587,0.6547413,0,0,0
0.5006703,43257.91392,10889.71517,0.34897014,0.0006587,0.6547413,0,0,0
0.50068187,43258.91357,10890.71482,0.34474379,0.0006587,0.6547413,0,0,0
0.50069344,43259.91322,10891.71446,0.34003931,0.0006587,0.6547413,0,0,0
0.50070501,43260.91286,10892.71411,0.33361623,0.0006587,0.6547413,0,0,0
0.50071659,43261.91338,10893.71462,0.3316581,0.0006587,0.6547413,0,0,0
0.50072817,43262.91389,10894.71514,0.32990688,0.0006587,0.6547413,0,0,0
0.50073974,43263.91354,10895.71478,0.32584119,0.0006587,0.6547413,0,0,0
0.50075131,43264.91318,10896.71443,0.32479826,0.0006587,0.6547413,0,0,0
0.50076289,43265.9137,10897.71494,0.32336029,0.0006587,0.6547413,0,0,0
0.50077446,43266.91334,10898.71459,0.3254559,0.0006587,0.6547413,0,0,0
0.50078602,43267.91213,10899.71338,0.32826513,0.0006587,0.6547413,0,0,0
0.50079761,43268.9135,10900.71475,0.32704365,0.0006587,0.6547413,0,0,0
0.50080919,43269.91402,10901.71526,0.32845321,0.0006587,0.6547413,0,0,0
0.50082076,43270.91366,10902.71491,0.33063671,0.0006587,0.6547413,0,0,0
