Day fraction since midnight on 10/27/2019	Coag Flow mL/s ()	Water Flow mL/s ()	Manual Water Pump Control (rpm)	Manual Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()
0.46297393	0.55996484	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.60711861
0.46298550	0.56232411	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.60711861
0.46299706	0.55944932	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.60711861
0.46300865	0.55032068	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.62860644
0.46302023	0.54116362	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.62860644
0.46303179	0.54806769	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.62860644
0.46304336	0.54852968	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.62860644
0.46305495	0.55082041	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.62860644
0.46306652	0.54483789	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.64841902
0.46307808	0.53871471	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.64841902
0.46308967	0.55370474	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.64841902
0.46310124	0.56276214	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.64841902
0.46311280	0.55475211	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.64841902
0.46312437	0.55237085	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.63713264
0.46313596	0.55478871	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.63713264
0.46314755	0.56263739	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.63713264
0.46315909	0.58273852	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.63713264
0.46317068	0.58095330	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.63713264
0.46318225	0.57617736	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.68575168
0.46319382	0.56872070	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.68575168
0.46320539	0.56202257	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.68575168
0.46321697	0.55623591	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.68575168
0.46322854	0.55248618	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.68575168
0.46324011	0.55026609	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.73304975
0.46325168	0.54871744	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.73304975
0.46326326	0.54809010	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.73304975
0.46327482	0.54831600	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.73304975
0.46328641	0.54521930	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.73304975
0.46329798	0.54305899	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.77018189
0.46330955	0.54284102	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.77018189
0.46332114	0.54601479	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.77018189
0.46333271	0.54541951	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.77018189
0.46334427	0.55135345	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.77018189
0.46335584	0.54401445	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.79417372
0.46336741	0.54360390	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.79417372
0.46337900	0.53736228	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.79417372
0.46339057	0.52386147	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.79417372
0.46340214	0.52804309	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.79417372
0.46341370	0.53969395	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.79846716
0.46342529	0.54764831	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.79846716
0.46343686	0.54508293	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.79846716
0.46344843	0.55083960	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.79846716
0.46346002	0.55068487	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.79846716
0.46347157	0.55233586	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.85482764
0.46348315	0.55354482	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.85482764
0.46349471	0.55559862	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.85482764
0.46350630	0.55815578	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.85482764
0.46351787	0.55834794	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.85482764
0.46352944	0.55742699	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.86935759
0.46354103	0.55743206	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.86935759
0.46355260	0.55845904	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.86935759
0.46356416	0.55853087	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.86935759
0.46357573	0.55960971	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.86935759
0.46358732	0.56092548	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.89461374
0.46359889	0.56228787	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.89461374
0.46361047	0.56580228	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.89461374
0.46362203	0.57418090	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.89461374
0.46363360	0.56443048	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.89461374
0.46364517	0.56433493	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.90669894
0.46365676	0.56887418	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.90669894
0.46366833	0.57290214	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.90669894
0.46367990	0.56273514	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.90669894
0.46369147	0.57437670	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.90669894
0.46370304	0.57097852	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.92775583
0.46371463	0.55833358	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.92775583
0.46372620	0.54008818	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.92775583
0.46373777	0.54454082	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.92775583
0.46374933	0.55561465	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.92775583
0.46376092	0.55750889	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.95642006
0.46377249	0.57247245	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.95642006
0.46378406	0.44105840	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.95642006
0.46379563	0.21866541	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.95642006
0.46380722	0.21309274	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.95642006
0.46381879	0.22127491	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.04338980
0.46383036	0.21427044	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.04338980
0.46384192	0.22718585	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.04338980
0.46385351	0.22780725	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.04338980
0.46386510	0.22710268	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.04338980
0.46387665	0.22007835	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.06252432
0.46388822	0.22169746	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.06252432
0.46389979	0.23724411	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.06252432
0.46391138	0.27475515	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.06252432
0.46392295	0.32762548	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.06252432
0.46393452	0.41804749	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.10027289
0.46394611	0.42839065	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.10027289
0.46395767	0.42706400	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.10027289
0.46396924	0.46539801	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.10027289
0.46398081	0.58787388	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.10027289
0.46399241	0.55772537	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.15015483
0.46400395	0.19289790	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.15015483
0.46401553	0.55621403	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.15015483
0.46402712	0.14356814	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.15015483
0.46403869	0.48680511	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.15015483
0.46405025	0.58758122	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.19537234
0.46406182	0.56076002	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.19537234
0.46407342	0.58659559	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.19537234
0.46408498	0.34995234	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.19537234
0.46409655	0.58499980	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.19537234
0.46410812	0.58703417	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.18437672
0.46411971	0.58732229	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.18437672
0.46413130	0.58757263	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.18437672
0.46414284	0.58736950	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.18437672
0.46415441	0.58698142	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.18437672
0.46416600	0.58719242	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.19944811
0.46417758	0.58710569	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.19944811
0.46418914	0.58714044	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.19944811
0.46420071	0.58716720	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.19944811
0.46421228	0.58711749	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.19944811
0.46422388	0.58710283	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.19851112
0.46423544	0.58723539	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.19851112
0.46424701	0.58729303	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.19851112
0.46425858	0.58751720	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.19851112
0.46427015	0.58722597	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.19851112
0.46428174	0.58728492	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.22955036
0.46429331	0.58754504	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.22955036
0.46430488	0.58730131	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.22955036
0.46431644	0.58728838	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.22955036
0.46432803	0.58741158	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.22955036
0.46433961	0.58708054	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.23076487
0.46435117	0.58695799	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.23076487
0.46436274	0.58693916	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.23076487
0.46437431	0.58702815	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.23076487
0.46438590	0.58711749	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.23076487
0.46439747	0.58769464	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.23076487
0.46440904	0.58752340	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.25354314
0.46442063	0.58764654	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.25354314
0.46443219	0.58717155	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.25354314
0.46444376	0.58824402	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.25354314
0.46445533	0.58870155	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.25354314
0.46446692	0.58809853	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.27636790
0.46447849	0.58725613	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.27636790
0.46449006	0.58535713	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.27636790
0.46450163	0.58651292	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.27636790
0.46451320	0.57646757	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.27636790
0.46452477	0.54713571	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.29749107
0.46453636	0.58654886	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.29749107
0.46454793	0.55422932	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.29749107
0.46455950	0.30572388	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.29749107
0.46457109	0.28642270	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.29749107
0.46458264	0.45194638	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.31266594
0.46459423	0.58424705	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.31266594
0.46460580	0.58358288	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.31266594
0.46461739	0.58585876	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.31266594
0.46462893	0.58615595	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.31266594
0.46464053	0.58438796	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.34403300
0.46465210	0.57415098	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.34403300
0.46466366	0.58244163	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.34403300
0.46467525	0.58229089	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.34403300
0.46468682	0.58376461	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.34403300
0.46469841	0.43284312	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.39357424
0.46470996	0.15956481	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.39357424
0.46472155	0.52628398	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.39357424
0.46473310	0.39286616	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.39357424
0.46474469	0.24173725	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.39357424
0.46475626	0.21706219	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.41958547
0.46476782	0.15186585	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.41958547
0.46477939	0.20167843	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.41958547
0.46479098	0.23044345	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.41958547
0.46480255	0.28493699	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.41958547
0.46481412	0.42235565	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.44046116
0.46482569	0.49160221	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.44046116
0.46483728	0.34345090	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.44046116
0.46484885	0.27327836	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.44046116
0.46486042	0.24887456	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.44046116
0.46487199	0.27873546	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.45204735
0.46488356	0.30121446	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.45204735
0.46489513	0.50489378	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.45204735
0.46490672	0.54367006	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.45204735
0.46491829	0.49551946	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.45204735
0.46492986	0.24853559	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.46297717
0.46494143	0.29701790	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.46297717
0.46495302	0.35272080	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.46297717
0.46496459	0.41962421	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.46297717
0.46497616	0.35533592	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.46297717
0.46498773	0.41008458	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.48179746
0.46499929	0.48222849	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.48179746
0.46501089	0.34578252	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.48179746
0.46502245	0.34093481	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.48179746
0.46503402	0.15702155	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.48179746
0.46504561	0.07604658	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.48682833
0.46505718	0.12065054	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.48682833
0.46506875	0.13122265	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.48682833
0.46508031	0.14291739	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.48682833
0.46509189	0.10692122	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.48682833
0.46510346	0.08602445	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.50656033
0.46511503	0.05591372	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.50656033
0.46512662	0.11159055	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.50656033
0.46513819	0.20567699	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.50656033
0.46514976	0.18122855	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.50656033
0.46516133	0.05071692	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.53694963
0.46517291	0.07190655	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.53694963
0.46518448	0.06157488	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.53694963
0.46519607	0.06855818	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.53694963
0.46520764	0.09312087	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.53694963
0.46521921	0.10163508	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.55677271
0.46523078	0.10869962	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.55677271
0.46524234	0.10648339	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.55677271
0.46525393	0.10736162	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.55677271
0.46526550	0.07328456	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.55677271
0.46527707	0.07615849	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.60476756
0.46528866	0.06377277	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.60476756
0.46530021	0.06592108	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.60476756
0.46531181	0.14812301	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.60476756
0.46532337	0.06959923	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.60476756
Day fraction since midnight on 10/27/2019	f (volts)	Coag Flow mL/s ()	Water Flow mL/s ()	Manual Water Pump Control (rpm)	Manual Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()
0.46533495	0.06348648	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.60002756
0.46534652	0.06349653	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.60002756
Day fraction since midnight on 10/27/2019	 (volts)	Coag Flow mL/s ()	Water Flow mL/s ()	Manual Water Pump Control (rpm)	Manual Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()
0.46535809	0.04894870	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.60002756
Day fraction since midnight on 10/27/2019	Fluo (volts)	Coag Flow mL/s ()	Water Flow mL/s ()	Manual Water Pump Control (rpm)	Manual Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()
0.46536966	0.08155130	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.60002756
Day fraction since midnight on 10/27/2019	Fluoride Prob (volts)	Coag Flow mL/s ()	Water Flow mL/s ()	Manual Water Pump Control (rpm)	Manual Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()
