Day fraction since midnight on 10/27/2019,Time (seconds),Time (seconds since start),Coag Flow mL/s (),Water Flow mL/s (),Turbidity ()
start expt w/o fluoride probe,,,,,
0.50071659,43261.91338,8219.89728,0.3316581,0.0006587,0
0.50072817,43262.91389,8220.897792,0.32990688,0.0006587,0
0.50073974,43263.91354,8221.89744,0.32584119,0.0006587,0
0.50075131,43264.91318,8222.897088,0.32479826,0.0006587,0
0.50076289,43265.9137,8223.8976,0.32336029,0.0006587,0
0.50077446,43266.91334,8224.897248,0.3254559,0.0006587,0
0.50078602,43267.91213,8225.896032,0.32826513,0.0006587,0
0.50079761,43268.9135,8226.897408,0.32704365,0.0006587,0
0.50080919,43269.91402,8227.89792,0.32845321,0.0006587,0
0.50082076,43270.91366,8228.897568,0.33063671,0.0006587,0
0.50083233,43271.91331,8229.897216,0.33090925,0.0006587,0
0.5008439,43272.91296,8230.896864,0.33005959,0.0006587,0
0.50085546,43273.91174,8231.895648,0.32920235,0.0006587,0
0.50086705,43274.91312,8232.897024,0.33154953,0.0006587,0
0.50087862,43275.91277,8233.896672,0.33197409,0.0006587,0
0.50089019,43276.91242,8234.89632,0.32900661,0.0006587,0
0.50090176,43277.91206,8235.895968,0.33333704,0.0006587,0
0.50091333,43278.91171,8236.895616,0.32963616,0.0006587,0
0.50092492,43279.91309,8237.896992,0.33154351,0.0006587,0
0.50093649,43280.91274,8238.89664,0.33072689,0.0006587,0
0.50094806,43281.91238,8239.896288,0.33250803,0.0006587,0
0.50095963,43282.91203,8240.895936,0.33353215,0.0006587,0
0.50097121,43283.91254,8241.896448,0.33122087,0.0006587,0
0.50098278,43284.91219,8242.896096,0.33589521,0.0006587,0
0.50099435,43285.91184,8243.895744,0.33265424,0.0006587,0
0.50100592,43286.91149,8244.895392,0.33276254,0.0006587,0
0.50101749,43287.91114,8245.89504,0.32747039,0.0006587,0
0.50102906,43288.91078,8246.894688,0.32618251,0.0006587,0
0.50104065,43289.91216,8247.896064,0.32696679,0.0006587,0
0.50105222,43290.91181,8248.895712,0.32657683,0.0006587,0
0.50106379,43291.91146,8249.89536,0.32507822,0.0006587,0
0.50107538,43292.91283,8250.896736,0.32466596,0.0006587,0
0.50108694,43293.91162,8251.89552,0.32312003,0.0006587,0
0.50109851,43294.91126,8252.895168,0.32164872,0.0006587,0
0.50111007,43295.91005,8253.893952,0.32059163,0.0006587,0
0.50112166,43296.91142,8254.895328,0.31807765,0.0006587,0
0.50113323,43297.91107,8255.894976,0.31495354,0.0006587,0
0.5011448,43298.91072,8256.894624,0.31506264,0.0006587,0
0.50115637,43299.91037,8257.894272,0.31507459,0.0006587,0
0.50116796,43300.91174,8258.895648,0.31142709,0.0006587,0
0.50117953,43301.91139,8259.895296,0.31110743,0.0006587,0
0.5011911,43302.91104,8260.894944,0.30903459,0.0006587,0
0.50120266,43303.90982,8261.893728,0.30680448,0.0006587,0
0.50121426,43304.91206,8262.895968,0.30646828,0.0006587,0
0.50122583,43305.91171,8263.895616,0.30172655,0.0006587,0
0.50123739,43306.9105,8264.8944,0.30072746,0.0006587,0
0.50124896,43307.91014,8265.894048,0.30006894,0.0006587,0
0.50126053,43308.90979,8266.893696,0.29774109,0.0006587,0
0.50127212,43309.91117,8267.895072,0.30111742,0.0006587,0
0.50128369,43310.91082,8268.89472,0.30342489,0.0006587,0
0.50129525,43311.9096,8269.893504,0.30094323,0.0006587,0
0.50130682,43312.90925,8270.893152,0.30059999,0.0006587,0
0.50131841,43313.91062,8271.894528,0.29970759,0.0006587,0
0.50133,43314.912,8272.895904,0.30000886,0.0006587,0
0.50134155,43315.90992,8273.893824,0.29683807,0.0006587,0
0.50135314,43316.9113,8274.8952,0.29747394,0.0006587,0
0.50136471,43317.91094,8275.894848,0.2970455,0.0006587,0
0.50137628,43318.91059,8276.894496,0.29399994,0.0006587,0
0.50138784,43319.90938,8277.89328,0.29234448,0.0006587,0
0.50139941,43320.90902,8278.892928,0.29104403,0.0006587,0
0.50141098,43321.90867,8279.892576,0.28410971,0.0006587,0
0.50142257,43322.91005,8280.893952,0.2863242,0.0006587,0
0.50143415,43323.91056,8281.894464,0.28698009,0.0006587,0
0.50144571,43324.90934,8282.893248,0.28480113,0.0006587,0
0.50145728,43325.90899,8283.892896,0.28369957,0.0006587,0
0.50146887,43326.91037,8284.894272,0.27860686,0.0006587,0
0.50148042,43327.90829,8285.892192,0.27985618,0.0006587,0
0.50149202,43328.91053,8286.894432,0.27438703,0.0006587,0
0.50150359,43329.91018,8287.89408,0.27476823,0.0006587,0
0.50151515,43330.90896,8288.892864,0.27437812,0.0006587,0
0.50152672,43331.90861,8289.892512,0.27610111,0.0006587,0
0.50153831,43332.90998,8290.893888,0.27924049,0.0006587,0
0.50154988,43333.90963,8291.893536,0.28008109,0.0006587,0
0.50156144,43334.90842,8292.89232,0.27863446,0.0006587,0
0.50157301,43335.90806,8293.891968,0.2796661,0.0006587,0
0.5015846,43336.90944,8294.893344,0.28209576,0.0006587,0
0.50159617,43337.90909,8295.892992,0.27920797,0.0006587,0
0.50160774,43338.90874,8296.89264,0.27545449,0.0006587,0
0.50161931,43339.90838,8297.892288,0.2749235,0.0006587,0
0.5016309,43340.90976,8298.893664,0.27245146,0.0006587,0
0.50164249,43341.91114,8299.89504,0.27378267,0.0006587,0
0.50165403,43342.90819,8300.892096,0.27141428,0.0006587,0
0.50166561,43343.9087,8301.892608,0.270082,0.0006587,0
0.50167719,43344.90922,8302.89312,0.26665053,0.0006587,0
0.50168876,43345.90886,8303.892768,0.26937923,0.0006587,0
0.50170033,43346.90851,8304.892416,0.26580408,0.0006587,0
0.5017119,43347.90816,8305.892064,0.26554343,0.0006587,0
0.50172347,43348.90781,8306.891712,0.26382101,0.0006587,0
0.50173504,43349.90746,8307.89136,0.26529852,0.0006587,0
0.50174661,43350.9071,8308.891008,0.26397324,0.0006587,0
0.50175821,43351.90934,8309.893248,0.26276019,0.0006587,0
0.50176977,43352.90813,8310.892032,0.2633605,0.0006587,0
0.50178134,43353.90778,8311.89168,0.26250198,0.0006587,0
0.50179291,43354.90742,8312.891328,0.25963128,0.0006587,0
0.5018045,43355.9088,8313.892704,0.25749072,0.0006587,0
0.50181607,43356.90845,8314.892352,0.25715837,0.0006587,0
0.50182764,43357.9081,8315.892,0.25525418,0.0006587,0
0.50183922,43358.90861,8316.892512,0.25807729,0.0006587,0
0.50185079,43359.90826,8317.89216,0.25974828,0.0006587,0
0.50186236,43360.9079,8318.891808,0.25708467,0.0006587,0
0.50187394,43361.90842,8319.89232,0.2572805,0.0006587,0
0.50188552,43362.90893,8320.892832,0.25929999,0.0006587,0
0.50189709,43363.90858,8321.89248,0.26097101,0.0006587,0
0.50190865,43364.90736,8322.891264,0.26066044,0.0006587,0
0.50192022,43365.90701,8323.890912,0.2642242,0.0006587,0
0.50193181,43366.90838,8324.892288,0.26304725,0.0006587,0
0.50194338,43367.90803,8325.891936,0.26409045,0.0006587,0
0.50195497,43368.90941,8326.893312,0.26001617,0.0006587,0
0.50196652,43369.90733,8327.891232,0.25824997,0.0006587,0
0.50197809,43370.90698,8328.89088,0.25676611,0.0006587,0
0.50198968,43371.90835,8329.892256,0.25550434,0.0006587,0
0.50200125,43372.908,8330.891904,0.25293204,0.0006587,0
0.50201282,43373.90765,8331.891552,0.25469819,0.0006587,0
0.50202441,43374.90902,8332.892928,0.25711012,0.0006587,0
0.50203596,43375.90694,8333.890848,0.2573137,0.0006587,0
0.50204753,43376.90659,8334.890496,0.25604552,0.0006587,0
0.50205912,43377.90797,8335.891872,0.25647885,0.0006587,0
0.50207069,43378.90762,8336.89152,0.2573764,0.0006587,0
0.50208226,43379.90726,8337.891168,0.25953713,0.0006587,0
0.50209383,43380.90691,8338.890816,0.25679213,0.0006587,0
0.5021054,43381.90656,8339.890464,0.26034439,0.0006587,0
0.50211699,43382.90794,8340.89184,0.26120338,0.0006587,0
0.50212856,43383.90758,8341.891488,0.25763953,0.0006587,0
0.50214012,43384.90637,8342.890272,0.25711572,0.0006587,0
0.50215172,43385.90861,8343.892512,0.25677252,0.0006587,0
0.50216329,43386.90826,8344.89216,0.25603852,0.0006587,0
0.50217486,43387.9079,8345.891808,0.25624835,0.0006587,0
0.50218643,43388.90755,8346.891456,0.25819039,0.0006587,0
0.50219799,43389.90634,8347.89024,0.25663331,0.0006587,0
0.50220957,43390.90685,8348.890752,0.25969169,0.0006587,0
0.50222114,43391.9065,8349.8904,0.25715503,0.0006587,0
0.50223273,43392.90787,8350.891776,0.26139167,0.0006587,0
0.5022443,43393.90752,8351.891424,0.25840855,0.0006587,0
0.50225586,43394.9063,8352.890208,0.25880823,0.0006587,0
0.50226743,43395.90595,8353.889856,0.25900251,0.0006587,0
0.50227902,43396.90733,8354.891232,0.26055303,0.0006587,0
0.50229059,43397.90698,8355.89088,0.26041952,0.0006587,0
0.50230216,43398.90662,8356.890528,0.26194793,0.0006587,0
0.50231375,43399.908,8357.891904,0.26022282,0.0006587,0
0.50232532,43400.90765,8358.891552,0.25510743,0.0006587,0
0.50233689,43401.9073,8359.8912,0.25443694,0.0006587,0
0.50234846,43402.90694,8360.890848,0.25666943,0.0006587,0
0.50236002,43403.90573,8361.889632,0.25667551,0.0006587,0
0.50237161,43404.9071,8362.891008,0.257377,0.0006587,0
0.50238318,43405.90675,8363.890656,0.25732669,0.0006587,0
0.50239475,43406.9064,8364.890304,0.25903553,0.0006587,0
0.50240632,43407.90605,8365.889952,0.26048702,0.0006587,0
0.50241791,43408.90742,8366.891328,0.26053941,0.0006587,0
0.50242948,43409.90707,8367.890976,0.26066262,0.0006587,0
0.50244105,43410.90672,8368.890624,0.26036775,0.0006587,0
0.50245262,43411.90637,8369.890272,0.26338178,0.0006587,0
0.50246419,43412.90602,8370.88992,0.26164553,0.0006587,0
0.50247578,43413.90739,8371.891296,0.26345372,0.0006587,0
0.50248735,43414.90704,8372.890944,0.26280972,0.0006587,0
0.50249892,43415.90669,8373.890592,0.25995418,0.0006587,0
0.50251048,43416.90547,8374.889376,0.26405817,0.0006587,0
0.50252207,43417.90685,8375.890752,0.26016757,0.0006587,0
0.50253366,43418.90822,8376.892128,0.26109639,0.0006587,0
0.50254521,43419.90614,8377.890048,0.26164666,0.0006587,0
0.5025568,43420.90752,8378.891424,0.25721881,0.0006587,0
0.50256837,43421.90717,8379.891072,0.25626639,0.0006587,0
0.50257996,43422.90854,8380.892448,0.25509641,0.0006587,0
0.5025915,43423.9056,8381.889504,0.25150087,0.0006587,0
0.50260307,43424.90525,8382.889152,0.25043559,0.0006587,0
0.50261466,43425.90662,8383.890528,0.24923725,0.0006587,0
0.50262623,43426.90627,8384.890176,0.24831189,0.0006587,0
0.5026378,43427.90592,8385.889824,0.24772035,0.0006587,0
0.50264939,43428.9073,8386.8912,0.24723411,0.0006587,0
0.50266095,43429.90608,8387.889984,0.24849749,0.0006587,0
0.50267252,43430.90573,8388.889632,0.24516423,0.0006587,0
0.5026841,43431.90624,8389.890144,0.24825121,0.0006587,0
0.50269566,43432.90502,8390.888928,0.24358115,0.0006587,0
0.50270725,43433.9064,8391.890304,0.24559799,0.0006587,0
0.50271882,43434.90605,8392.889952,0.24597228,0.0006587,0
0.50273039,43435.9057,8393.8896,0.24556349,0.0006587,0
0.50274198,43436.90707,8394.890976,0.24750887,0.0006587,0
0.50275355,43437.90672,8395.890624,0.24721569,0.0006587,0
0.50276514,43438.9081,8396.892,0.24987291,0.0006587,0
0.50277668,43439.90515,8397.889056,0.24962999,0.0006587,0
0.50278827,43440.90653,8398.890432,0.25038758,0.0006587,0
0.50279984,43441.90618,8399.89008,0.24378704,0.0006587,0
0.50281141,43442.90582,8400.889728,0.24298885,0.0006587,0
0.50282298,43443.90547,8401.889376,0.24267691,0.0006587,0
0.50283457,43444.90685,8402.890752,0.23997569,0.0006587,0
0.50284614,43445.9065,8403.8904,0.20232141,0.0006587,0
0.5028577,43446.90528,8404.889184,0.09642795,0.0006587,0
0.50286927,43447.90493,8405.888832,0.16094197,0.0006587,0
0.50288084,43448.90458,8406.88848,0.20501363,0.0006587,0
0.50289243,43449.90595,8407.889856,0.47330052,0.0006587,0
0.502904,43450.9056,8408.889504,0.54819119,0.0006587,0
0.50291557,43451.90525,8409.889152,0.44271368,0.0006587,0
0.50292716,43452.90662,8410.890528,0.50427216,0.0006587,0
0.50293873,43453.90627,8411.890176,0.53641754,0.0006587,0
0.50295029,43454.90506,8412.88896,0.53803515,0.0006587,0
0.50296187,43455.90557,8413.889472,0.50815636,0.0006587,0
0.50297344,43456.90522,8414.88912,0.47957087,0.0006587,0
0.50298501,43457.90486,8415.888768,0.53245509,0.0006587,0
0.50299658,43458.90451,8416.888416,0.52218676,0.0006587,0
0.50300817,43459.90589,8417.889792,0.47716805,0.0006587,0
0.50301973,43460.90467,8418.888576,0.43895602,0.0006587,0
0.50303132,43461.90605,8419.889952,0.40696993,0.0006587,0
0.50304289,43462.9057,8420.8896,0.37598339,0.0006587,0
0.50305448,43463.90707,8421.890976,0.35048911,0.0006587,0
0.50306604,43464.90586,8422.88976,0.42689201,0.0006587,0
0.50307761,43465.9055,8423.889408,0.4484767,0.0006587,0
0.50308918,43466.90515,8424.889056,0.41800669,0.0006587,0
0.50310077,43467.90653,8425.890432,0.3559584,0.0006587,0
0.50311233,43468.90531,8426.889216,0.35266298,0.0006587,0
0.50312391,43469.90582,8427.889728,0.25752708,0.0006587,0
0.50313547,43470.90461,8428.888512,0.18995872,0.0006587,0
0.50314704,43471.90426,8429.88816,0.18578921,0.0006587,0
0.50315861,43472.9039,8430.887808,0.18816987,0.0006587,0
0.5031702,43473.90528,8431.889184,0.17528057,0.0006587,0
0.50318177,43474.90493,8432.888832,0.17223373,0.0006587,0
0.50319334,43475.90458,8433.88848,0.16313258,0.0006587,0
0.50320491,43476.90422,8434.888128,0.13311362,0.0006587,0
0.5032165,43477.9056,8435.889504,0.29405627,0.0006587,0
0.50322807,43478.90525,8436.889152,0.43703413,0.0006587,0
0.50323964,43479.9049,8437.8888,0.43391886,0.0006587,0
0.50325121,43480.90454,8438.888448,0.38349327,0.0006587,0
0.5032628,43481.90592,8439.889824,0.51191205,0.0006587,0
0.50327436,43482.9047,8440.888608,0.45451599,0.0006587,0
0.50328594,43483.90522,8441.88912,0.38781065,0.0006587,0
0.50329752,43484.90573,8442.889632,0.36485276,0.0006587,0
0.50330908,43485.90451,8443.888416,0.28772408,0.0006587,0
0.50332065,43486.90416,8444.888064,0.28576058,0.0006587,0
0.50333223,43487.90467,8445.888576,0.16610605,0.0006587,0
0.5033438,43488.90432,8446.888224,0.1695589,0.0006587,0
0.50335537,43489.90397,8447.887872,0.26293632,0.0006587,0
0.50336695,43490.90448,8448.888384,0.40920541,0.0006587,0
0.50337852,43491.90413,8449.888032,0.06077078,0.0006587,0
0.50339011,43492.9055,8450.889408,0.05311092,0.0006587,0
0.50340167,43493.90429,8451.888192,0.12716214,0.0006587,0
0.50341324,43494.90394,8452.88784,0.17141716,0.0006587,0
0.50342483,43495.90531,8453.889216,0.22662242,0.0006587,0
0.5034364,43496.90496,8454.888864,0.03043681,0.0006587,0
0.50344797,43497.90461,8455.888512,0.04129159,0.0006587,0
0.50345954,43498.90426,8456.88816,-0.01533205,0.0006587,0
0.50347113,43499.90563,8457.889536,-0.05625465,0.0006587,0
0.50348269,43500.90442,8458.88832,0.03959816,0.0006587,0
0.50349426,43501.90406,8459.887968,-0.05996474,0.0006587,0
0.50350585,43502.90544,8460.889344,-0.06867774,0.0006587,0
0.50351742,43503.90509,8461.888992,-0.07350836,0.0006587,0
0.50352899,43504.90474,8462.88864,-0.13531944,0.0006587,0
0.50354056,43505.90438,8463.888288,0.06024921,0.0006587,0
0.50355213,43506.90403,8464.887936,0.57322443,0.0006587,0
0.5035637,43507.90368,8465.887584,0.57887369,0.0006587,0
0.50357529,43508.90506,8466.88896,0.44983116,0.0006587,0
0.50358686,43509.9047,8467.888608,0.15710741,0.0006587,0
0.50359845,43510.90608,8468.889984,-0.11616938,0.0006587,0
0.50360999,43511.90314,8469.88704,0.12405935,0.0006587,0
0.50362158,43512.90451,8470.888416,0.24759759,0.0006587,0
0.50363315,43513.90416,8471.888064,0.27988747,0.0006587,0
0.50364472,43514.90381,8472.887712,0.12435377,0.0006587,0
0.50365631,43515.90518,8473.889088,0.17557782,0.0006587,0
0.50366788,43516.90483,8474.888736,0.0084553,0.0006587,0
0.50367944,43517.90362,8475.88752,0.19220924,0.0006587,0
0.50369101,43518.90326,8476.887168,0.32145357,0.0006587,0
0.50370258,43519.90291,8477.886816,0.19558299,0.0006587,0
0.50371417,43520.90429,8478.888192,0.26898944,0.0006587,0
0.50372574,43521.90394,8479.88784,0.18988119,0.0006587,0
0.50373731,43522.90358,8480.887488,0.28301671,0.0006587,0
0.5037489,43523.90496,8481.888864,0.24157503,0.0006587,0
0.50376047,43524.90461,8482.888512,0.36636361,0.0006587,0
0.50377203,43525.90339,8483.887296,0.28394333,0.0006587,0
0.5037836,43526.90304,8484.886944,0.18080547,0.0006587,0
0.50379519,43527.90442,8485.88832,0.14947113,0.0006587,0
0.50380676,43528.90406,8486.887968,0.41772777,0.0006587,0
0.50381833,43529.90371,8487.887616,0.40710017,0.0006587,0
0.5038299,43530.90336,8488.887264,0.42211434,0.0006587,0
0.50384147,43531.90301,8489.886912,0.38877079,0.0006587,0
0.50385306,43532.90438,8490.888288,0.36473247,0.0006587,0
0.50386463,43533.90403,8491.887936,0.3687253,0.0006587,0
0.5038762,43534.90368,8492.887584,0.37447104,0.0006587,0
0.50388777,43535.90333,8493.887232,0.36972839,0.0006587,0
0.50389936,43536.9047,8494.888608,0.37107483,0.0006587,0
0.50391093,43537.90435,8495.888256,0.15233658,0.0006587,0
0.5039225,43538.904,8496.887904,0.215957,0.0006587,0
0.50393406,43539.90278,8497.886688,0.31039056,0.0006587,0
0.50394565,43540.90416,8498.888064,0.37027562,0.0006587,0
0.50395722,43541.90381,8499.887712,0.39529026,0.0006587,0
0.50396879,43542.90346,8500.88736,0.39886045,0.0006587,0
0.50398036,43543.9031,8501.887008,0.37098235,0.0006587,0
0.50399195,43544.90448,8502.888384,0.37016222,0.0006587,0
0.50400352,43545.90413,8503.888032,0.3562142,0.0006587,0
0.50401511,43546.9055,8504.889408,0.35814056,0.0006587,0
0.50402666,43547.90342,8505.887328,0.28227872,0.0006587,0
0.50403823,43548.90307,8506.886976,0.16439369,0.0006587,0
0.50404982,43549.90445,8507.888352,0.2646057,0.0006587,0
0.50406139,43550.9041,8508.888,0.3501367,0.0006587,0
0.50407296,43551.90374,8509.887648,0.13446224,0.0006587,0
0.50408452,43552.90253,8510.886432,0.31128621,0.0006587,0
0.50409611,43553.9039,8511.887808,0.365854,0.0006587,0
0.50410768,43554.90355,8512.887456,0.22319774,0.0006587,0
0.50411925,43555.9032,8513.887104,0.35221693,0.0006587,0
0.50413081,43556.90198,8514.885888,0.33619845,0.0006587,0
0.50414241,43557.90422,8515.888128,0.29000375,0.0006587,0
0.50415397,43558.90301,8516.886912,0.34067124,0.0006587,0
0.50416554,43559.90266,8517.88656,0.41868597,0.0006587,0
0.50417713,43560.90403,8518.887936,0.37629947,0.0006587,0
0.5041887,43561.90368,8519.887584,0.35767952,0.0006587,0
0.50420027,43562.90333,8520.887232,0.338664,0.0006587,0
0.50421183,43563.90211,8521.886016,0.30200481,0.0006587,0
0.50422343,43564.90435,8522.888256,0.301193,0.0006587,0
0.504235,43565.904,8523.887904,0.31911457,0.0006587,0
0.50424657,43566.90365,8524.887552,0.44843122,0.0006587,0
0.50425813,43567.90243,8525.886336,0.467623,0.0006587,0
0.50426971,43568.90294,8526.886848,0.44559675,0.0006587,0
0.5042813,43569.90432,8527.888224,0.4444904,0.0006587,0
0.50429286,43570.9031,8528.887008,0.42396516,0.0006587,0
0.50430443,43571.90275,8529.886656,0.45071337,0.0006587,0
0.504316,43572.9024,8530.886304,0.41887468,0.0006587,0
0.50432758,43573.90291,8531.886816,0.32377899,0.0006587,0
0.50433914,43574.9017,8532.8856,0.42504776,0.0006587,0
0.50435074,43575.90394,8533.88784,0.48152375,0.0006587,0
0.50436231,43576.90358,8534.887488,0.46633184,0.0006587,0
0.50437388,43577.90323,8535.887136,0.47379279,0.0006587,0
0.50438546,43578.90374,8536.887648,0.38913012,0.0006587,0
0.50439703,43579.90339,8537.887296,0.23221666,0.0006587,0
0.5044086,43580.90304,8538.886944,0.44916704,0.0006587,0
0.50442017,43581.90269,8539.886592,0.42781219,0.0006587,0
0.50443176,43582.90406,8540.887968,0.43096599,0.0006587,0
0.50444333,43583.90371,8541.887616,0.43763539,0.0006587,0
0.50445489,43584.9025,8542.8864,0.44088203,0.0006587,0
0.50446646,43585.90214,8543.886048,0.44572356,0.0006587,0
0.50447805,43586.90352,8544.887424,0.44601625,0.0006587,0
0.50448962,43587.90317,8545.887072,0.44637814,0.0006587,0
0.50450119,43588.90282,8546.88672,0.44707698,0.0006587,0
0.50451276,43589.90246,8547.886368,0.44915357,0.0006587,0
0.50452435,43590.90384,8548.887744,0.45159006,0.0006587,0
0.50453591,43591.90262,8549.886528,0.45240277,0.0006587,0
0.50454748,43592.90227,8550.886176,0.45380053,0.0006587,0
0.50455907,43593.90365,8551.887552,0.45454127,0.0006587,0
0.50457064,43594.9033,8552.8872,0.45819971,0.0006587,0
0.5045822,43595.90208,8553.885984,0.45943582,0.0006587,0
0.50459377,43596.90173,8554.885632,0.46102002,0.0006587,0
