Day fraction since midnight on 11/3/2019,Time (seconds),Time Elapsed (seconds),Fluoride Probe (volts),Coag Flow mL/s (),Water Flow mL/s (),Manual Water Pump Control (rpm),Manual Coagulant Pump Control (rpm),Fluoride Pump Control (),Turbidity ()
start expt,,,,,,,,,
0.77,66500.30016,23469.49987,0.12283096,0.0052668,0.6501332,50.52631579,0,0,6.82736015
0.77,66501.29981,23470.49952,0.12250799,0.0052668,0.6501332,50.52631579,0,0,6.82736015
0.77,66502.29946,23471.49917,0.12320673,0.0052668,0.6501332,50.52631579,0,0,6.82736015
0.77,66503.30083,23472.50054,0.1228478,0.0052668,0.6501332,50.52631579,0,0,6.82736015
0.77,66504.30048,23473.50019,0.12288173,0.0052668,0.6501332,50.52631579,0,0,8.94022369
0.77,66505.29926,23474.49898,0.12363992,0.0052668,0.6501332,50.52631579,0,0,8.94022369
0.77,66506.29891,23475.49862,0.12391471,0.0052668,0.6501332,50.52631579,0,0,8.94022369
0.77,66507.30029,23476.5,0.12286697,0.0052668,0.6501332,50.52631579,0,0,8.94022369
0.77,66508.29994,23477.49965,0.12381505,0.0052668,0.6501332,50.52631579,0,0,8.94022369
0.77,66509.30131,23478.50102,0.12297579,0.0052668,0.6501332,50.52631579,0,0,7.95027781
0.77,66510.3001,23479.49981,0.12376551,0.0052668,0.6501332,50.52631579,0,0,7.95027781
0.77,66511.29974,23480.49946,0.12307639,0.0052668,0.6501332,50.52631579,0,0,7.95027781
0.77,66512.29939,23481.4991,0.12302871,0.0052668,0.6501332,50.52631579,0,0,7.95027781
0.77,66513.29904,23482.49875,0.12275192,0.0052668,0.6501332,50.52631579,0,0,7.95027781
0.77,66514.30042,23483.50013,0.1231874,0.0052668,0.6501332,50.52631579,0,0,7.78209066
0.77,66515.30006,23484.49978,0.12284668,0.0052668,0.6501332,50.52631579,0,0,7.78209066
0.77,66516.29971,23485.49942,0.12363366,0.0052668,0.6501332,50.52631579,0,0,7.78209066
0.77,66517.29936,23486.49907,0.12383575,0.0052668,0.6501332,50.52631579,0,0,7.78209066
0.77,66518.29901,23487.49872,0.1238114,0.0052668,0.6501332,50.52631579,0,0,7.78209066
0.77,66519.30038,23488.5001,0.12378144,0.0052668,0.6501332,50.52631579,0,0,6.83002186
0.77,66520.30003,23489.49974,0.12384097,0.0052668,0.6501332,50.52631579,0,0,6.83002186
0.77,66521.29968,23490.49939,0.12342009,0.0052668,0.6501332,50.52631579,0,0,6.83002186
0.77,66522.29933,23491.49904,0.12401437,0.0052668,0.6501332,50.52631579,0,0,6.83002186
0.77,66523.3007,23492.50042,0.12345649,0.0052668,0.6501332,50.52631579,0,0,6.83002186
0.77,66524.30035,23493.50006,0.12410581,0.0052668,0.6501332,50.52631579,0,0,7.25071526
0.77,66525.3,23494.49971,0.12254576,0.0052668,0.6501332,50.52631579,0,0,7.25071526
0.77,66526.29878,23495.4985,0.12424804,0.0052668,0.6501332,50.52631579,0,0,7.25071526
0.77,66527.29843,23496.49814,0.11706083,0.0052668,0.6501332,50.52631579,0,0,7.25071526
0.77,66528.29981,23497.49952,0.12261277,0.0052668,0.6501332,50.52631579,0,0,7.25071526
0.77,66529.29946,23498.49917,0.13112989,0.0052668,0.6501332,50.52631579,0,0,7.46397638
0.77,66530.2991,23499.49882,0.12888247,0.0052668,0.6501332,50.52631579,0,0,7.46397638
0.77,66531.29875,23500.49846,0.13260517,0.0052668,0.6501332,50.52631579,0,0,7.46397638
0.77,66532.30013,23501.49984,0.13335267,0.0052668,0.6501332,50.52631579,0,0,7.46397638
0.77,66533.29891,23502.49862,0.13442513,0.0052668,0.6501332,50.52631579,0,0,7.46397638
0.77,66534.29856,23503.49827,0.13617548,0.0052668,0.6501332,50.52631579,0,0,6.67503881
0.77,66535.29994,23504.49965,0.13517572,0.0052668,0.6501332,50.52631579,0,0,6.67503881
0.77,66536.29958,23505.4993,0.13640347,0.0052668,0.6501332,50.52631579,0,0,6.67503881
0.77,66537.29923,23506.49894,0.13621385,0.0052668,0.6501332,50.52631579,0,0,6.67503881
0.77,66538.29888,23507.49859,0.13628198,0.0052668,0.6501332,50.52631579,0,0,6.67503881
0.77,66539.30026,23508.49997,0.13686621,0.0052668,0.6501332,50.52631579,0,0,6.48387861
0.77,66540.29904,23509.49875,0.13683316,0.0052668,0.6501332,50.52631579,0,0,6.48387861
0.77,66541.29869,23510.4984,0.137587,0.0052668,0.6501332,50.52631579,0,0,6.48387861
0.77,66542.30006,23511.49978,0.13402039,0.0052668,0.6501332,50.52631579,0,0,6.48387861
0.77,66543.29971,23512.49942,0.13436882,0.0052668,0.6501332,50.52631579,0,0,6.48387861
0.77,66544.29936,23513.49907,0.13441798,0.0052668,0.6501332,50.52631579,0,0,6.84033394
0.77,66545.29901,23514.49872,0.13441671,0.0052668,0.6501332,50.52631579,0,0,6.84033394
0.77,66546.29866,23515.49837,0.13536458,0.0052668,0.6501332,50.52631579,0,0,6.84033394
0.77,66547.30003,23516.49974,0.13838042,0.0052668,0.6501332,50.52631579,0,0,6.84033394
0.77,66548.29968,23517.49939,0.13844024,0.0052668,0.6501332,50.52631579,0,0,6.84033394
0.77,66549.29933,23518.49904,0.12060414,0.0052668,0.6501332,50.52631579,0,0,6.10533857
0.77,66550.29811,23519.49782,0.1289984,0.0052668,0.6501332,50.52631579,0,0,6.10533857
0.77,66551.29949,23520.4992,0.13030298,0.0052668,0.6501332,50.52631579,0,0,6.10533857
0.77,66552.29914,23521.49885,0.13088267,0.0052668,0.6501332,50.52631579,0,0,6.10533857
0.77,66553.29878,23522.4985,0.13181171,0.0052668,0.6501332,50.52631579,0,0,6.10533857
0.77,66554.29843,23523.49814,0.13332191,0.0052668,0.6501332,50.52631579,0,0,6.46816063
0.77,66555.29981,23524.49952,0.13261186,0.0052668,0.6501332,50.52631579,0,0,6.46816063
0.77,66556.29946,23525.49917,0.13305958,0.0052668,0.6501332,50.52631579,0,0,6.46816063
0.77,66557.2991,23526.49882,0.13613263,0.0052668,0.6501332,50.52631579,0,0,6.46816063
0.77,66558.29875,23527.49846,0.1384237,0.0052668,0.6501332,50.52631579,0,0,6.46816063
0.77,66559.30013,23528.49984,0.13621044,0.0052668,0.6501332,50.52631579,0,0,5.16857338
0.77,66560.29891,23529.49862,0.13881983,0.0052668,0.6501332,50.52631579,0,0,5.16857338
0.77,66561.29856,23530.49827,0.13743669,0.0052668,0.6501332,50.52631579,0,0,5.16857338
0.77,66562.29821,23531.49792,0.13536176,0.0052668,0.6501332,50.52631579,0,0,5.16857338
0.77,66563.29958,23532.4993,0.13655092,0.0052668,0.6501332,50.52631579,0,0,5.16857338
0.77,66564.29923,23533.49894,0.13638765,0.0052668,0.6501332,50.52631579,0,0,5.2776413
0.77,66565.29888,23534.49859,0.13640289,0.0052668,0.6501332,50.52631579,0,0,5.2776413
0.77,66566.29853,23535.49824,0.13692643,0.0052668,0.6501332,50.52631579,0,0,5.2776413
0.77,66567.2999,23536.49962,0.13672458,0.0052668,0.6501332,50.52631579,0,0,5.2776413
0.77,66568.29869,23537.4984,0.13756657,0.0052668,0.6501332,50.52631579,0,0,5.2776413
0.77,66569.29834,23538.49805,0.13762967,0.0052668,0.6501332,50.52631579,0,0,4.96832418
0.77,66570.29798,23539.4977,0.13825768,0.0052668,0.6501332,50.52631579,0,0,4.96832418
0.77,66571.29936,23540.49907,0.13835062,0.0052668,0.6501332,50.52631579,0,0,4.96832418
0.77,66572.29901,23541.49872,0.13854824,0.0052668,0.6501332,50.52631579,0,0,4.96832418
0.77,66573.29866,23542.49837,0.13915361,0.0052668,0.6501332,50.52631579,0,0,4.96832418
0.77,66574.2983,23543.49802,0.13841586,0.0052668,0.6501332,50.52631579,0,0,5.42644596
0.77,66575.29968,23544.49939,0.13944457,0.0052668,0.6501332,50.52631579,0,0,5.42644596
0.77,66576.29846,23545.49818,0.13893774,0.0052668,0.6501332,50.52631579,0,0,5.42644596
0.77,66577.29811,23546.49782,0.13883233,0.0052668,0.6501332,50.52631579,0,0,5.42644596
0.77,66578.29776,23547.49747,0.13897206,0.0052668,0.6501332,50.52631579,0,0,5.42644596
0.77,66579.29914,23548.49885,0.13938981,0.0052668,0.6501332,50.52631579,0,0,5.36058998
0.77,66580.29878,23549.4985,0.13897564,0.0059251,0.6501332,41.06104421,13.00444444,8.13333333,5.05055046
0.77,66581.29843,23550.49814,0.13535139,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.05055046
0.77,66582.29808,23551.49779,0.13558391,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.05055046
0.77,66583.29773,23552.49744,0.13648969,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.05055046
0.77,66584.2991,23553.49882,0.13496472,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.05055046
0.77,66585.29875,23554.49846,0.1356245,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.37211609
0.77,66586.2984,23555.49811,0.13602263,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.37211609
0.77,66587.29805,23556.49776,0.13593841,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.37211609
0.77,66588.2977,23557.49741,0.13616458,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.37211609
0.77,66589.29734,23558.49706,0.13581768,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.37211609
0.77,66590.29872,23559.49843,0.13612387,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.05012655
0.77,66591.29837,23560.49808,0.13589445,0.0006587,0.654083,0,0,0,4.89608765
0.77,66592.29802,23561.49773,0.13523856,0.0006587,0.6547413,0,0,0,4.89608765
0.77,66593.29766,23562.49738,0.13512798,0.0006587,0.6547413,0,0,0,4.89608765
0.77,66594.29731,23563.49702,0.13525458,0.0006587,0.6547413,0,0,0,4.89608765
0.77,66595.29782,23564.49754,0.1360961,0.0006587,0.6547413,0,0,0,4.89608765
0.77,66596.2992,23565.49891,0.13545489,0.0006587,0.6547413,0,0,0,4.47276592
0.77,66597.29885,23566.49856,0.13557345,0.0006587,0.6547413,0,0,0,4.47276592
0.77,66598.2985,23567.49821,0.13571157,0.0006587,0.6547413,0,0,0,4.47276592
0.77,66599.29728,23568.49699,0.13648103,0.0006587,0.6547413,0,0,0,4.47276592
0.77,66600.29693,23569.49664,0.13597603,0.0006587,0.6547413,0,0,0,4.47276592
0.77,66601.29744,23570.49715,0.13583471,0.0006587,0.6547413,0,0,0,4.59189415
0.77,66602.29882,23571.49853,0.13646856,0.0006587,0.6547413,0,0,0,4.59189415
0.77,66603.29846,23572.49818,0.13150162,0.0006587,0.6547413,0,0,0,4.59189415
0.77,66604.29811,23573.49782,0.13467677,0.0006587,0.6547413,0,0,0,4.59189415
0.77,66605.29776,23574.49747,0.13613124,0.0006587,0.6547413,0,0,0,4.59189415
0.77,66606.29914,23575.49885,0.13584568,0.0006587,0.6547413,0,0,0,3.23638177
0.77,66607.29878,23576.4985,0.13880296,0.0006587,0.6547413,0,0,0,3.23638177
0.77,66608.29843,23577.49814,0.13405555,0.0006587,0.6547413,0,0,0,3.23638177
0.77,66609.29722,23578.49693,0.13572825,0.0006587,0.6547413,0,0,0,3.23638177
0.77,66610.29859,23579.4983,0.13668455,0.0006587,0.6547413,0,0,0,3.23638177
0.77,66611.29824,23580.49795,0.13680682,0.0006587,0.6547413,0,0,0,3.09450793
0.77,66612.29789,23581.4976,0.13959131,0.0006587,0.6547413,0,0,0,3.09450793
0.77,66613.29754,23582.49725,0.13692097,0.0006587,0.6547413,0,0,0,3.09450793
0.77,66614.29718,23583.4969,0.13574524,0.0006587,0.6547413,0,0,0,3.09450793
0.77,66615.29856,23584.49827,0.13590425,0.0006587,0.6547413,0,0,0,3.09450793
0.77,66616.29734,23585.49706,0.13532233,0.0006587,0.6547413,0,0,0,2.46531487
0.77,66617.29786,23586.49757,0.13533483,0.0006587,0.6547413,0,0,0,2.46531487
0.77,66618.2975,23587.49722,0.13341577,0.0006587,0.6547413,0,0,0,2.46531487
0.77,66619.29888,23588.49859,0.13443007,0.0006587,0.6547413,0,0,0,2.46531487
0.77,66620.29853,23589.49824,0.13790306,0.0006587,0.6547413,0,0,0,2.46531487
0.77,66621.29731,23590.49702,0.13540319,0.0006587,0.6547413,0,0,0,1.86414671
0.77,66622.29696,23591.49667,0.1310281,0.0006587,0.6547413,0,0,0,1.86414671
0.77,66623.29834,23592.49805,0.12554224,0.0006587,0.6547413,0,0,0,1.86414671
0.77,66624.29798,23593.4977,0.13059171,0.0006587,0.6547413,0,0,0,1.86414671
0.77,66625.29763,23594.49734,0.13121793,0.0006587,0.6547413,0,0,0,1.86414671
0.77,66626.29728,23595.49699,0.13329825,0.0006587,0.6547413,0,0,0,1.21858037
0.77,66627.29866,23596.49837,0.14557977,0.0006587,0.6547413,0,0,0,1.21858037
0.77,66628.2983,23597.49802,0.14876358,0.0006587,0.6547413,0,0,0,1.21858037
0.77,66629.29709,23598.4968,0.14823993,0.0006587,0.6547413,0,0,0,1.21858037
0.77,66630.29674,23599.49645,0.14726916,0.0006587,0.6547413,0,0,0,1.21858037
0.77,66631.29811,23600.49782,0.14680281,0.0006587,0.6547413,0,0,0,0.94408387
0.77,66632.29776,23601.49747,0.14747633,0.0006587,0.6547413,0,0,0,0.94408387
0.77,66633.29654,23602.49626,0.14713491,0.0006587,0.6547413,0,0,0,0.94408387
0.77,66634.29706,23603.49677,0.14955911,0.0006587,0.6547413,0,0,0,0.94408387
0.77,66635.2967,23604.49642,0.16370393,0.0006587,0.6547413,0,0,0,0.94408387
0.77,66636.29808,23605.49779,0.16646396,0.0006587,0.6547413,0,0,0,0.72302502
0.77,66637.29773,23606.49744,0.16732931,0.0006587,0.6547413,0,0,0,0.72302502
0.77,66638.29738,23607.49709,0.17814754,0.0006587,0.6547413,0,0,0,0.72302502
0.77,66639.29702,23608.49674,0.18687338,0.0006587,0.6547413,0,0,0,0.72302502
0.77,66640.29667,23609.49638,0.19501495,0.0006587,0.6547413,0,0,0,0.72302502
0.77,66641.29805,23610.49776,0.19833376,0.0006587,0.6547413,0,0,0,0.49786803
0.77,66642.2977,23611.49741,0.20361258,0.0006587,0.6547413,0,0,0,0.49786803
0.77,66643.29734,23612.49706,0.19889742,0.0006587,0.6547413,0,0,0,0.49786803
0.77,66644.29699,23613.4967,0.18752338,0.0006587,0.6547413,0,0,0,0.49786803
0.77,66645.29837,23614.49808,0.18149161,0.0006587,0.6547413,0,0,0,0.49786803
0.77,66646.29802,23615.49773,0.17680334,0.0006587,0.6547413,0,0,0,0.36125821
0.77,66647.29766,23616.49738,0.18923727,0.0006587,0.6547413,0,0,0,0.36125821
0.77,66648.29731,23617.49702,0.20411243,0.0006587,0.6547413,0,0,0,0.36125821
0.77,66649.29696,23618.49667,0.2050572,0.0006587,0.6547413,0,0,0,0.36125821
0.77,66650.29834,23619.49805,0.19873236,0.0006587,0.6547413,0,0,0,0.36125821
0.77,66651.29798,23620.4977,0.20420127,0.0006587,0.6547413,0,0,0,0.27674884
0.77,66652.29763,23621.49734,0.20151165,0.0006587,0.6547413,0,0,0,0.27674884
0.77,66653.29642,23622.49613,0.19952613,0.0006587,0.6547413,0,0,0,0.27674884
0.77,66654.29606,23623.49578,0.19817401,0.0006587,0.6547413,0,0,0,0.27674884
0.77,66655.29744,23624.49715,0.19648205,0.0006587,0.6547413,0,0,0,0.27674884
0.77,66656.29709,23625.4968,0.19295973,0.0006587,0.6547413,0,0,0,0.23330434
0.77,66657.29674,23626.49645,0.19067648,0.0006587,0.6547413,0,0,0,0.23330434
0.77,66658.29638,23627.4961,0.18910323,0.0006587,0.6547413,0,0,0,0.23330434
0.77,66659.29603,23628.49574,0.18729116,0.0006587,0.6547413,0,0,0,0.23330434
0.77,66660.29654,23629.49626,0.18619806,0.0006587,0.6547413,0,0,0,0.23330434
0.77,66661.29619,23630.4959,0.18646044,0.0006587,0.6547413,0,0,0,0.23330434
0.77,66662.29757,23631.49728,0.18514292,0.0006587,0.6547413,0,0,0,0.19624773
0.77,66663.29722,23632.49693,0.18382898,0.0006587,0.6547413,0,0,0,0.19624773
0.77,66664.29686,23633.49658,0.18280107,0.0006587,0.6547413,0,0,0,0.19624773
0.77,66665.29738,23634.49709,0.18169986,0.0006587,0.6547413,0,0,0,0.19624773
0.77,66666.29702,23635.49674,0.18087538,0.0006587,0.6547413,0,0,0,0.19624773
0.77,66667.29667,23636.49638,0.14085704,0.0006587,0.6547413,0,0,0,0.16025424
0.77,66668.29632,23637.49603,0.09121783,0.0006587,0.6547413,0,0,0,0.16025424
0.77,66669.29597,23638.49568,0.08818968,0.0006587,0.6547413,0,0,0,0.16025424
0.77,66670.29734,23639.49706,0.0859815,0.0006587,0.6547413,0,0,0,0.16025424
0.77,66671.29699,23640.4967,0.08420422,0.0006587,0.6547413,0,0,0,0.16025424
0.77,66672.29837,23641.49808,0.08440096,0.0006587,0.6547413,0,0,0,0.1396748
0.77,66673.29802,23642.49773,0.08852192,0.0006587,0.6547413,0,0,0,0.1396748
0.77,66674.29766,23643.49738,0.0878863,0.0006587,0.6547413,0,0,0,0.1396748
0.77,66675.29731,23644.49702,0.08431017,0.0006587,0.6547413,0,0,0,0.1396748
0.77,66676.2961,23645.49581,0.08160735,0.0006587,0.6547413,0,0,0,0.1396748
0.77,66677.29661,23646.49632,0.0795745,0.0006587,0.6547413,0,0,0,0.28221664
0.77,66678.29539,23647.4951,0.07987134,0.0006587,0.6547413,0,0,0,0.28221664
0.77,66679.29763,23648.49734,0.08854853,0.0006587,0.6547413,0,0,0,0.28221664
0.77,66680.29728,23649.49699,0.0885898,0.0006587,0.6547413,0,0,0,0.28221664
0.77,66681.29606,23650.49578,0.08583488,0.0006587,0.6547413,0,0,0,0.28221664
0.77,66682.29744,23651.49715,0.08281352,0.0006587,0.6547413,0,0,0,0.21676922
0.77,66683.29709,23652.4968,0.08016811,0.0006587,0.6547413,0,0,0,0.21676922
0.77,66684.29674,23653.49645,0.08037206,0.0006587,0.6547413,0,0,0,0.21676922
0.77,66685.29638,23654.4961,0.09307125,0.0006587,0.6547413,0,0,0,0.21676922
0.77,66686.29603,23655.49574,0.08917871,0.0006587,0.6547413,0,0,0,0.21676922
0.77,66687.29741,23656.49712,0.08555262,0.0006587,0.6547413,0,0,0,0.16867353
0.77,66688.29706,23657.49677,0.08231597,0.0006587,0.6547413,0,0,0,0.16867353
0.77,66689.2967,23658.49642,0.08324011,0.0006587,0.6547413,0,0,0,0.16867353
0.77,66690.29549,23659.4952,0.09205244,0.0006587,0.6547413,0,0,0,0.16867353
0.77,66691.29773,23660.49744,0.08888844,0.0006587,0.6547413,0,0,0,0.16867353
0.77,66692.29651,23661.49622,0.08613493,0.0006587,0.6547413,0,0,0,0.14535587
0.77,66693.29702,23662.49674,0.08393318,0.0006587,0.6547413,0,0,0,0.14535587
0.77,66694.29581,23663.49552,0.08309429,0.0006587,0.6547413,0,0,0,0.14535587
0.77,66695.29718,23664.4969,0.08252843,0.0006587,0.6547413,0,0,0,0.14535587
0.77,66696.29683,23665.49654,0.08441436,0.0006587,0.6547413,0,0,0,0.14535587
0.77,66697.29648,23666.49619,0.07840032,0.0006587,0.6547413,0,0,0,0.13624704
0.77,66698.29613,23667.49584,0.07537591,0.0006587,0.6547413,0,0,0,0.13624704
0.77,66699.2975,23668.49722,0.07748517,0.0006587,0.6547413,0,0,0,0.13624704
0.77,66700.29629,23669.496,0.07511128,0.0006587,0.6547413,0,0,0,0.13624704
0.77,66701.2968,23670.49651,0.07489552,0.0006587,0.6547413,0,0,0,0.13624704
0.77,66702.29645,23671.49616,0.07802585,0.0006587,0.6547413,0,0,0,0.1264243
0.77,66703.2961,23672.49581,0.08142608,0.0006587,0.6547413,0,0,0,0.1264243
0.77,66704.29574,23673.49546,0.07807954,0.0006587,0.6547413,0,0,0,0.1264243
0.77,66705.29712,23674.49683,0.07354593,0.0006587,0.6547413,0,0,0,0.1264243
0.77,66706.29677,23675.49648,0.06759235,0.0006587,0.6547413,0,0,0,0.1264243
0.77,66707.29642,23676.49613,0.06461614,0.0006587,0.6547413,0,0,0,0.11842013
0.77,66708.29779,23677.4975,0.05131552,0.0006587,0.6547413,0,0,0,0.11842013
0.77,66709.29571,23678.49542,0.05838364,0.0006587,0.6547413,0,0,0,0.11842013
0.77,66710.29622,23679.49594,0.03670295,0.0006587,0.6547413,0,0,0,0.11842013
0.77,66711.29587,23680.49558,0.01945658,0.0006587,0.6547413,0,0,0,0.11842013
0.77,66712.29725,23681.49696,0.02003936,0.0006587,0.6547413,0,0,0,0.11358536
0.77,66713.29603,23682.49574,0.02518211,0.0006587,0.6547413,0,0,0,0.11358536
0.77,66714.29654,23683.49626,0.04616098,0.0006587,0.6547413,0,0,0,0.11358536
0.77,66715.29533,23684.49504,0.09918859,0.0006587,0.6547413,0,0,0,0.11358536
0.77,66716.29498,23685.49469,0.11040963,0.0006587,0.6547413,0,0,0,0.11358536
0.77,66717.29722,23686.49693,0.09689164,0.0006587,0.6547413,0,0,0,0.10971265
0.77,66718.296,23687.49571,0.08486997,0.0006587,0.6547413,0,0,0,0.10971265
0.77,66719.29565,23688.49536,0.055713,0.0006587,0.6547413,0,0,0,0.10971265
0.77,66720.29702,23689.49674,0.07333475,0.0006587,0.6547413,0,0,0,0.10971265
0.77,66721.29667,23690.49638,0.07895885,0.0006587,0.6547413,0,0,0,0.10971265
0.77,66722.29546,23691.49517,0.08664847,0.0006587,0.6547413,0,0,0,0.10978664
0.77,66723.2951,23692.49482,0.08983455,0.0006587,0.6547413,0,0,0,0.10978664
0.77,66724.29648,23693.49619,0.09105459,0.0006587,0.6547413,0,0,0,0.10978664
0.77,66725.29613,23694.49584,0.09088389,0.0006587,0.6547413,0,0,0,0.10978664
0.77,66726.29578,23695.49549,0.08932047,0.0006587,0.6547413,0,0,0,0.10978664
0.77,66727.29715,23696.49686,0.08911767,0.0006587,0.6547413,0,0,0,0.11837297
0.77,66728.2968,23697.49651,0.09019365,0.0006587,0.6547413,0,0,0,0.11837297
0.77,66729.29558,23698.4953,0.09068927,0.0006587,0.6547413,0,0,0,0.11837297
0.77,66730.29523,23699.49494,0.0910022,0.0006587,0.6547413,0,0,0,0.11837297
0.77,66731.29488,23700.49459,0.09012507,0.0006587,0.6547413,0,0,0,0.11837297
0.77,66732.29626,23701.49597,0.0898082,0.0006587,0.6547413,0,0,0,0.13028842
0.77,66733.2959,23702.49562,0.09004432,0.0006587,0.6547413,0,0,0,0.13028842
0.77,66734.29555,23703.49526,0.09072716,0.0006587,0.6547413,0,0,0,0.13028842
0.77,66735.2952,23704.49491,0.089699,0.0006587,0.6547413,0,0,0,0.13028842
0.77,66736.29485,23705.49456,0.08898323,0.0006587,0.6547413,0,0,0,0.13028842
0.77,66737.29622,23706.49594,0.08970296,0.0006587,0.6547413,0,0,0,0.1238794
0.77,66738.29674,23707.49645,0.08925312,0.0006587,0.6547413,0,0,0,0.1238794
0.77,66739.29638,23708.4961,0.08873656,0.0006587,0.6547413,0,0,0,0.1238794
0.77,66740.29603,23709.49574,0.08875833,0.0006587,0.6547413,0,0,0,0.1238794
0.77,66741.29568,23710.49539,0.09005482,0.0006587,0.6547413,0,0,0,0.1238794
0.77,66742.29446,23711.49418,0.09011269,0.0006587,0.6547413,0,0,0,0.12073851
0.77,66743.29584,23712.49555,0.08959381,0.0006587,0.6547413,0,0,0,0.12073851
0.77,66744.29549,23713.4952,0.08998273,0.0006587,0.6547413,0,0,0,0.12073851
0.77,66745.29514,23714.49485,0.0896185,0.0006587,0.6547413,0,0,0,0.12073851
0.77,66746.29651,23715.49622,0.088153,0.0006587,0.6547413,0,0,0,0.12073851
0.77,66747.29616,23716.49587,0.08842269,0.0006587,0.6547413,0,0,0,0.11524949
0.77,66748.29581,23717.49552,0.08774016,0.0006587,0.6547413,0,0,0,0.11524949
0.77,66749.29718,23718.4969,0.08659922,0.0006587,0.6547413,0,0,0,0.11524949
0.77,66750.29683,23719.49654,0.08585284,0.0006587,0.6547413,0,0,0,0.11524949
0.77,66751.29648,23720.49619,0.08491351,0.0006587,0.6547413,0,0,0,0.11524949
0.77,66752.29526,23721.49498,0.08615802,0.0006587,0.6547413,0,0,0,0.14644152
0.77,66753.29491,23722.49462,0.08541464,0.0006587,0.6547413,0,0,0,0.14644152
