Day fraction since midnight on 10/20/2019,Time (seconds),Time since start (seconds),Water Pump Control (rpm),Coagulant Pump Control (rpm),Fluoride Pump Control (),Turbidity (),Just Water Pump Control (rpm)
start 1st expt 10,,,,,,,
0.50380812,43529.02157,4111.891776,37.245,28.50375,9.5025,1.71809065,60
0.50381971,43530.02294,4112.893152,37.245,28.50375,9.5025,1.71809065,60
0.50383128,43531.02259,4113.8928,37.245,28.50375,9.5025,1.71809065,60
0.50384287,43532.02397,4114.894176,37.245,28.50375,9.5025,1.71220517,60
0.50385441,43533.02102,4115.891232,37.245,28.50375,9.5025,1.71220517,60
0.503866,43534.0224,4116.892608,37.245,28.50375,9.5025,1.71220517,60
0.50387757,43535.02205,4117.892256,37.245,28.50375,9.5025,1.71220517,60
0.50388914,43536.0217,4118.891904,37.245,28.50375,9.5025,1.71220517,60
0.5039007,43537.02048,4119.890688,37.245,28.50375,9.5025,1.71220517,60
0.50391229,43538.02186,4120.892064,37.245,28.50375,9.5025,1.74786389,60
0.50392386,43539.0215,4121.891712,37.245,28.50375,9.5025,1.74786389,60
0.50393543,43540.02115,4122.89136,37.245,28.50375,9.5025,1.74786389,60
0.50394699,43541.01994,4123.890144,37.245,28.50375,9.5025,1.74786389,60
0.50395858,43542.02131,4124.89152,37.245,28.50375,9.5025,1.74786389,60
0.50397015,43543.02096,4125.891168,37.245,28.50375,9.5025,1.82204962,60
0.50398172,43544.02061,4126.890816,37.245,28.50375,9.5025,1.82204962,60
0.50399329,43545.02026,4127.890464,37.245,28.50375,9.5025,1.82204962,60
0.50400488,43546.02163,4128.89184,37.245,28.50375,9.5025,1.82204962,60
0.50401644,43547.02042,4129.890624,37.245,28.50375,9.5025,1.82204962,60
0.50402801,43548.02006,4130.890272,37.245,28.50375,9.5025,1.82204962,60
0.50403958,43549.01971,4131.88992,37.245,28.50375,9.5025,1.90820646,60
0.50405117,43550.02109,4132.891296,37.245,28.50375,9.5025,1.90820646,60
0.50406274,43551.02074,4133.890944,37.245,28.50375,9.5025,1.90820646,60
0.5040743,43552.01952,4134.889728,37.245,28.50375,9.5025,1.90820646,60
0.50408589,43553.0209,4135.891104,37.245,28.50375,9.5025,1.90820646,60
0.50409746,43554.02054,4136.890752,37.245,28.50375,9.5025,1.83233988,60
0.50410903,43555.02019,4137.8904,37.245,28.50375,9.5025,1.83233988,60
0.50412059,43556.01898,4138.889184,37.245,28.50375,9.5025,1.83233988,60
0.50413218,43557.02035,4139.89056,37.245,28.50375,9.5025,1.83233988,60
0.50414375,43558.02,4140.890208,37.245,28.50375,9.5025,1.83233988,60
0.50415532,43559.01965,4141.889856,37.245,28.50375,9.5025,1.83233988,60
0.50416688,43560.01843,4142.88864,37.245,28.50375,9.5025,1.88574195,60
0.50417847,43561.01981,4143.890016,37.245,28.50375,9.5025,1.88574195,60
0.50419004,43562.01946,4144.889664,37.245,28.50375,9.5025,1.88574195,60
0.50420163,43563.02083,4145.89104,37.245,28.50375,9.5025,1.88574195,60
0.50421319,43564.01962,4146.889824,37.245,28.50375,9.5025,1.88574195,60
0.50422476,43565.01926,4147.889472,37.245,28.50375,9.5025,1.81259477,60
0.50423633,43566.01891,4148.88912,37.245,28.50375,9.5025,1.81259477,60
0.50424789,43567.0177,4149.887904,37.245,28.50375,9.5025,1.81259477,60
0.50425948,43568.01907,4150.88928,37.245,28.50375,9.5025,1.81259477,60
0.50427105,43569.01872,4151.888928,37.245,28.50375,9.5025,1.81259477,60
0.50428261,43570.0175,4152.887712,37.245,28.50375,9.5025,1.81259477,60
0.5042942,43571.01888,4153.889088,37.245,28.50375,9.5025,1.79142869,60
0.50430577,43572.01853,4154.888736,37.245,28.50375,9.5025,1.79142869,60
0.50431734,43573.01818,4155.888384,37.245,28.50375,9.5025,1.79142869,60
0.5043289,43574.01696,4156.887168,37.245,28.50375,9.5025,1.79142869,60
0.50434049,43575.01834,4157.888544,37.245,28.50375,9.5025,1.79142869,60
0.50435208,43576.01971,4158.88992,37.245,28.50375,9.5025,1.76519644,60
0.50436363,43577.01763,4159.88784,37.245,28.50375,9.5025,1.76519644,60
0.50437521,43578.01814,4160.888352,37.245,28.50375,9.5025,1.76519644,60
0.50438678,43579.01779,4161.888,37.245,28.50375,9.5025,1.76519644,60
0.50439835,43580.01744,4162.887648,37.245,28.50375,9.5025,1.76519644,60
0.50440991,43581.01622,4163.886432,37.245,28.50375,9.5025,1.76519644,60
0.5044215,43582.0176,4164.887808,37.245,28.50375,9.5025,1.73776329,60
0.50443307,43583.01725,4165.887456,37.245,28.50375,9.5025,1.73776329,60
0.50444464,43584.0169,4166.887104,37.245,28.50375,9.5025,1.73776329,60
0.50445623,43585.01827,4167.88848,37.245,28.50375,9.5025,1.73776329,60
0.50446779,43586.01706,4168.887264,37.245,28.50375,9.5025,1.73776329,60
0.50447936,43587.0167,4169.886912,37.245,28.50375,9.5025,1.72549367,60
0.50449093,43588.01635,4170.88656,37.245,28.50375,9.5025,1.72549367,60
0.50450252,43589.01773,4171.887936,37.245,28.50375,9.5025,1.72549367,60
0.50451408,43590.01651,4172.88672,37.245,28.50375,9.5025,1.72549367,60
0.50452565,43591.01616,4173.886368,37.245,28.50375,9.5025,1.72549367,60
0.50453722,43592.01581,4174.886016,37.245,28.50375,9.5025,1.72549367,60
0.5045488,43593.01632,4175.886528,37.245,28.50375,9.5025,1.68402827,60
0.50456037,43594.01597,4176.886176,37.245,28.50375,9.5025,1.68402827,60
0.50457194,43595.01562,4177.885824,37.245,28.50375,9.5025,1.68402827,60
0.50458353,43596.01699,4178.8872,37.245,28.50375,9.5025,1.68402827,60
0.5045951,43597.01664,4179.886848,37.245,28.50375,9.5025,1.68402827,60
0.50460667,43598.01629,4180.886496,37.245,28.50375,9.5025,1.68593669,60
0.50461823,43599.01507,4181.88528,37.245,28.50375,9.5025,1.68593669,60
0.50462982,43600.01645,4182.886656,37.245,28.50375,9.5025,1.68593669,60
0.50464139,43601.0161,4183.886304,37.245,28.50375,9.5025,1.68593669,60
0.50465295,43602.01488,4184.885088,37.245,28.50375,9.5025,1.68593669,60
0.50466452,43603.01453,4185.884736,37.245,28.50375,9.5025,1.68593669,60
0.50467611,43604.0159,4186.886112,37.245,28.50375,9.5025,1.67695594,60
0.50468768,43605.01555,4187.88576,37.245,28.50375,9.5025,1.67695594,60
0.50469925,43606.0152,4188.885408,37.245,28.50375,9.5025,1.67695594,60
0.50471081,43607.01398,4189.884192,37.245,28.50375,9.5025,1.67695594,60
0.5047224,43608.01536,4190.885568,37.245,28.50375,9.5025,1.67695594,60
0.50473397,43609.01501,4191.885216,37.245,28.50375,9.5025,1.65020335,60
0.50474554,43610.01466,4192.884864,37.245,28.50375,9.5025,1.65020335,60
0.50475711,43611.0143,4193.884512,37.245,28.50375,9.5025,1.65020335,60
0.5047687,43612.01568,4194.885888,37.245,28.50375,9.5025,1.65020335,60
0.50478027,43613.01533,4195.885536,37.245,28.50375,9.5025,1.65020335,60
0.50479183,43614.01411,4196.88432,37.245,28.50375,9.5025,1.65020335,60
0.5048034,43615.01376,4197.883968,37.245,28.50375,9.5025,1.63893104,60
0.50481499,43616.01514,4198.885344,37.245,28.50375,9.5025,1.63893104,60
0.50482656,43617.01478,4199.884992,37.245,28.50375,9.5025,1.63893104,60
0.50483812,43618.01357,4200.883776,37.245,28.50375,9.5025,1.63893104,60
0.50484972,43619.01581,4201.886016,37.245,28.50375,9.5025,1.63893104,60
0.50486128,43620.01459,4202.8848,37.245,28.50375,9.5025,1.63893104,60
0.50487285,43621.01424,4203.884448,37.245,28.50375,9.5025,1.63142121,60
0.50488442,43622.01389,4204.884096,37.245,28.50375,9.5025,1.63142121,60
0.50489598,43623.01267,4205.88288,37.245,28.50375,9.5025,1.63142121,60
0.50490757,43624.01405,4206.884256,37.245,28.50375,9.5025,1.63142121,60
0.50491914,43625.0137,4207.883904,37.245,28.50375,9.5025,1.63142121,60
0.5049307,43626.01248,4208.882688,37.245,28.50375,9.5025,1.63142121,60
0.50494229,43627.01386,4209.884064,37.245,28.50375,9.5025,1.67031503,60
0.50495386,43628.0135,4210.883712,37.245,28.50375,9.5025,1.67031503,60
0.50496543,43629.01315,4211.88336,37.245,28.50375,9.5025,1.67031503,60
0.504977,43630.0128,4212.883008,37.245,28.50375,9.5025,1.67031503,60
0.50498859,43631.01418,4213.884384,37.245,28.50375,9.5025,1.67031503,60
0.50500014,43632.0121,4214.882304,37.245,28.50375,9.5025,1.64279342,60
0.50501173,43633.01347,4215.88368,37.245,28.50375,9.5025,1.64279342,60
0.50502329,43634.01226,4216.882464,37.245,28.50375,9.5025,1.64279342,60
0.50503489,43635.0145,4217.884704,37.245,28.50375,9.5025,1.64279342,60
0.50504643,43636.01155,4218.88176,37.245,28.50375,9.5025,1.64279342,60
0.50505802,43637.01293,4219.883136,37.245,28.50375,9.5025,1.64279342,60
0.50506959,43638.01258,4220.882784,37.245,28.50375,9.5025,1.68119693,60
0.50508115,43639.01136,4221.881568,37.245,28.50375,9.5025,1.68119693,60
0.50509272,43640.01101,4222.881216,37.245,28.50375,9.5025,1.68119693,60
0.50510431,43641.01238,4223.882592,37.245,28.50375,9.5025,1.68119693,60
0.50511588,43642.01203,4224.88224,37.245,28.50375,9.5025,1.68119693,60
0.50512744,43643.01082,4225.881024,37.245,28.50375,9.5025,1.70502222,60
0.50513903,43644.01219,4226.8824,37.245,28.50375,9.5025,1.70502222,60
0.5051506,43645.01184,4227.882048,37.245,28.50375,9.5025,1.70502222,60
0.50516217,43646.01149,4228.881696,37.245,28.50375,9.5025,1.70502222,60
0.50517374,43647.01114,4229.881344,37.245,28.50375,9.5025,1.70502222,60
0.50518532,43648.01165,4230.881856,37.245,28.50375,9.5025,1.70502222,60
0.50519689,43649.0113,4231.881504,37.245,28.50375,9.5025,1.69641185,60
0.50520846,43650.01094,4232.881152,37.245,28.50375,9.5025,1.69641185,60
0.50522005,43651.01232,4233.882528,37.245,28.50375,9.5025,1.69641185,60
0.50523161,43652.0111,4234.881312,37.245,28.50375,9.5025,1.69641185,60
0.50524318,43653.01075,4235.88096,37.245,28.50375,9.5025,1.69641185,60
0.50525475,43654.0104,4236.880608,37.245,28.50375,9.5025,1.61625028,60
0.50526634,43655.01178,4237.881984,37.245,28.50375,9.5025,1.61625028,60
0.5052779,43656.01056,4238.880768,37.245,28.50375,9.5025,1.61625028,60
0.50528947,43657.01021,4239.880416,37.245,28.50375,9.5025,1.61625028,60
0.50530104,43658.00986,4240.880064,37.245,28.50375,9.5025,1.61625028,60
0.50531263,43659.01123,4241.88144,37.245,28.50375,9.5025,1.61625028,60
0.5053242,43660.01088,4242.881088,37.245,28.50375,9.5025,1.64535391,60
0.50533576,43661.00966,4243.879872,37.245,28.50375,9.5025,1.64535391,60
0.50534733,43662.00931,4244.87952,37.245,28.50375,9.5025,1.64535391,60
0.50535892,43663.01069,4245.880896,37.245,28.50375,9.5025,1.64535391,60
0.50537048,43664.00947,4246.87968,37.245,28.50375,9.5025,1.64535391,60
0.50538205,43665.00912,4247.879328,37.245,28.50375,9.5025,1.61246967,60
0.50539364,43666.0105,4248.880704,37.245,28.50375,9.5025,1.61246967,60
0.50540521,43667.01014,4249.880352,37.245,28.50375,9.5025,1.61246967,60
0.50541677,43668.00893,4250.879136,37.245,28.50375,9.5025,1.61246967,60
0.50542834,43669.00858,4251.878784,37.245,28.50375,9.5025,1.61246967,60
0.50543993,43670.00995,4252.88016,37.245,28.50375,9.5025,1.61246967,60
0.5054515,43671.0096,4253.879808,37.245,28.50375,9.5025,1.60917377,60
0.50546306,43672.00838,4254.878592,37.245,28.50375,9.5025,1.60917377,60
0.50547465,43673.00976,4255.879968,37.245,28.50375,9.5025,1.60917377,60
0.50548622,43674.00941,4256.879616,37.245,28.50375,9.5025,1.60917377,60
0.50549778,43675.00819,4257.8784,37.245,28.50375,9.5025,1.60917377,60
0.50550935,43676.00784,4258.878048,37.245,28.50375,9.5025,1.60917377,60
0.50552094,43677.00922,4259.879424,37.245,28.50375,9.5025,1.60284233,60
0.50553251,43678.00886,4260.879072,37.245,28.50375,9.5025,1.60284233,60
0.50554407,43679.00765,4261.877856,37.245,28.50375,9.5025,1.60284233,60
0.50555567,43680.00989,4262.880096,37.245,28.50375,9.5025,1.60284233,60
0.50556723,43681.00867,4263.87888,37.245,28.50375,9.5025,1.60284233,60
0.5055788,43682.00832,4264.878528,37.245,28.50375,9.5025,1.66493988,60
0.50559037,43683.00797,4265.878176,37.245,28.50375,9.5025,1.66493988,60
0.50560196,43684.00934,4266.879552,37.245,28.50375,9.5025,1.66493988,60
0.50561352,43685.00813,4267.878336,37.245,28.50375,9.5025,1.66493988,60
0.50562509,43686.00778,4268.877984,37.245,28.50375,9.5025,1.66493988,60
0.50563665,43687.00656,4269.876768,37.245,28.50375,9.5025,1.66493988,60
0.50564824,43688.00794,4270.878144,37.245,28.50375,9.5025,1.64981949,60
0.50565981,43689.00758,4271.877792,37.245,28.50375,9.5025,1.64981949,60
0.50567138,43690.00723,4272.87744,37.245,28.50375,9.5025,1.64981949,60
0.50568295,43691.00688,4273.877088,37.245,28.50375,9.5025,1.64981949,60
0.50569453,43692.00739,4274.8776,37.245,28.50375,9.5025,1.64981949,60
0.5057061,43693.00704,4275.877248,37.245,28.50375,9.5025,1.62850332,60
0.50571767,43694.00669,4276.876896,37.245,28.50375,9.5025,1.62850332,60
0.50572926,43695.00806,4277.878272,37.245,28.50375,9.5025,1.62850332,60
0.50574083,43696.00771,4278.87792,37.245,28.50375,9.5025,1.62850332,60
0.50575239,43697.0065,4279.876704,37.245,28.50375,9.5025,1.62850332,60
0.50576396,43698.00614,4280.876352,37.245,28.50375,9.5025,1.62850332,60
0.50577555,43699.00752,4281.877728,37.245,28.50375,9.5025,1.63243484,60
0.50578712,43700.00717,4282.877376,37.245,28.50375,9.5025,1.63243484,60
0.50579868,43701.00595,4283.87616,37.245,28.50375,9.5025,1.63243484,60
0.50581025,43702.0056,4284.875808,37.245,28.50375,9.5025,1.63243484,60
0.50582184,43703.00698,4285.877184,37.245,28.50375,9.5025,1.63243484,60
0.5058334,43704.00576,4286.875968,37.245,28.50375,9.5025,1.66453362,60
0.50584497,43705.00541,4287.875616,37.245,28.50375,9.5025,1.66453362,60
0.50585656,43706.00678,4288.876992,37.245,28.50375,9.5025,1.66453362,60
0.50586812,43707.00557,4289.875776,37.245,28.50375,9.5025,1.66453362,60
0.50587969,43708.00522,4290.875424,37.245,28.50375,9.5025,1.66453362,60
0.50589128,43709.00659,4291.8768,37.245,28.50375,9.5025,1.66453362,60
0.50590284,43710.00538,4292.875584,37.245,28.50375,9.5025,1.66095757,60
0.50591441,43711.00502,4293.875232,37.245,28.50375,9.5025,1.66095757,60
0.50592598,43712.00467,4294.87488,37.245,28.50375,9.5025,1.66095757,60
0.50593757,43713.00605,4295.876256,37.245,28.50375,9.5025,1.66095757,60
0.50594913,43714.00483,4296.87504,37.245,28.50375,9.5025,1.66095757,60
0.5059607,43715.00448,4297.874688,37.245,28.50375,9.5025,1.65208018,60
0.50597229,43716.00586,4298.876064,37.245,28.50375,9.5025,1.65208018,60
0.50598386,43717.0055,4299.875712,37.245,28.50375,9.5025,1.65208018,60
0.50599542,43718.00429,4300.874496,37.245,28.50375,9.5025,1.65208018,60
0.50600699,43719.00394,4301.874144,37.245,28.50375,9.5025,1.65208018,60
0.50601858,43720.00531,4302.87552,37.245,28.50375,9.5025,1.65208018,60
0.50603015,43721.00496,4303.875168,37.245,28.50375,9.5025,1.63574076,60
0.50604171,43722.00374,4304.873952,37.245,28.50375,9.5025,1.63574076,60
0.50605328,43723.00339,4305.8736,37.245,28.50375,9.5025,1.63574076,60
0.50606487,43724.00477,4306.874976,37.245,28.50375,9.5025,1.63574076,60
0.50607644,43725.00442,4307.874624,37.245,28.50375,9.5025,1.63574076,60
0.50608801,43726.00406,4308.874272,37.245,28.50375,9.5025,1.76111865,60
0.50609957,43727.00285,4309.873056,37.245,28.50375,9.5025,1.76111865,60
0.50611116,43728.00422,4310.874432,37.245,28.50375,9.5025,1.76111865,60
0.50612273,43729.00387,4311.87408,37.245,28.50375,9.5025,1.76111865,60
0.5061343,43730.00352,4312.873728,37.245,28.50375,9.5025,1.76111865,60
0.50614587,43731.00317,4313.873376,37.245,28.50375,9.5025,1.76111865,60
0.50615746,43732.00454,4314.874752,37.245,28.50375,9.5025,1.71227849,60
0.50616903,43733.00419,4315.8744,37.245,28.50375,9.5025,1.71227849,60
0.5061806,43734.00384,4316.874048,37.245,28.50375,9.5025,1.71227849,60
0.50619216,43735.00262,4317.872832,37.245,28.50375,9.5025,1.71227849,60
0.50620375,43736.004,4318.874208,37.245,28.50375,9.5025,1.71227849,60
0.50621532,43737.00365,4319.873856,37.245,28.50375,9.5025,1.67176569,60
0.50622689,43738.0033,4320.873504,37.245,28.50375,9.5025,1.67176569,60
0.50623845,43739.00208,4321.872288,37.245,28.50375,9.5025,1.67176569,60
0.50625004,43740.00346,4322.873664,37.245,28.50375,9.5025,1.67176569,60
0.50626161,43741.0031,4323.873312,37.245,28.50375,9.5025,1.67176569,60
0.50627317,43742.00189,4324.872096,37.245,28.50375,9.5025,1.67176569,60
0.50628474,43743.00154,4325.871744,37.245,28.50375,9.5025,1.66468251,60
0.50629633,43744.00291,4326.87312,37.245,28.50375,9.5025,1.66468251,60
0.5063079,43745.00256,4327.872768,37.245,28.50375,9.5025,1.66468251,60
0.50631947,43746.00221,4328.872416,37.245,28.50375,9.5025,1.66468251,60
0.50633103,43747.00099,4329.8712,37.245,28.50375,9.5025,1.66468251,60
0.50634262,43748.00237,4330.872576,37.245,28.50375,9.5025,1.66569066,60
0.50635419,43749.00202,4331.872224,37.245,28.50375,9.5025,1.66569066,60
0.50636575,43750.0008,4332.871008,37.245,28.50375,9.5025,1.66569066,60
0.50637734,43751.00218,4333.872384,37.245,28.50375,9.5025,1.66569066,60
0.50638891,43752.00182,4334.872032,37.245,28.50375,9.5025,1.66569066,60
0.50640047,43753.00061,4335.870816,37.245,28.50375,9.5025,1.66569066,60
0.50641206,43754.00198,4336.872192,37.245,28.50375,9.5025,1.65233135,60
0.50642363,43755.00163,4337.87184,37.245,28.50375,9.5025,1.65233135,60
0.50643519,43756.00042,4338.870624,37.245,28.50375,9.5025,1.65233135,60
0.50644676,43757.00006,4339.870272,37.245,28.50375,9.5025,1.65233135,60
0.50645835,43758.00144,4340.871648,37.245,28.50375,9.5025,1.65233135,60
0.50646992,43759.00109,4341.871296,37.245,28.50375,9.5025,1.63797736,60
0.50648149,43760.00074,4342.870944,37.245,28.50375,9.5025,1.63797736,60
0.50649306,43761.00038,4343.870592,37.245,28.50375,9.5025,1.63797736,60
0.50650464,43762.0009,4344.871104,37.245,28.50375,9.5025,1.63797736,60
0.50651621,43763.00054,4345.870752,37.245,28.50375,9.5025,1.63797736,60
0.50652778,43764.00019,4346.8704,37.245,28.50375,9.5025,1.63797736,60
0.50653935,43764.99984,4347.870048,37.245,28.50375,9.5025,1.66300833,60
0.50655094,43766.00122,4348.871424,37.245,28.50375,9.5025,1.66300833,60
0.5065625,43767,4349.870208,37.245,28.50375,9.5025,1.66300833,60
0.50657407,43767.99965,4350.869856,37.245,28.50375,9.5025,1.66300833,60
0.50658566,43769.00102,4351.871232,37.245,28.50375,9.5025,1.66300833,60
0.50659723,43770.00067,4352.87088,37.245,28.50375,9.5025,1.71249163,60
0.50660879,43770.99946,4353.869664,37.245,28.50375,9.5025,1.71249163,60
0.50662036,43771.9991,4354.869312,37.245,28.50375,9.5025,1.71249163,60
0.50663195,43773.00048,4355.870688,37.245,28.50375,9.5025,1.71249163,60
0.50664351,43773.99926,4356.869472,37.245,28.50375,9.5025,1.71249163,60
0.50665508,43774.99891,4357.86912,37.245,28.50375,9.5025,1.71249163,60
0.50666668,43776.00115,4358.87136,37.245,28.50375,9.5025,1.67681146,60
0.50667825,43777.0008,4359.871008,37.245,28.50375,9.5025,1.67681146,60
0.50668982,43778.00045,4360.870656,37.245,28.50375,9.5025,1.67681146,60
0.50670138,43778.99923,4361.86944,37.245,28.50375,9.5025,1.67681146,60
0.50671295,43779.99888,4362.869088,37.245,28.50375,9.5025,1.67681146,60
0.50672451,43780.99766,4363.867872,37.245,28.50375,9.5025,1.66528881,60
0.5067361,43781.99904,4364.869248,37.245,28.50375,9.5025,1.66528881,60
0.50674767,43782.99869,4365.868896,37.245,28.50375,9.5025,1.66528881,60
0.50675924,43783.99834,4366.868544,37.245,28.50375,9.5025,1.66528881,60
0.50677083,43784.99971,4367.86992,37.245,28.50375,9.5025,1.66528881,60
0.50678239,43785.9985,4368.868704,37.245,28.50375,9.5025,1.66528881,60
0.50679396,43786.99814,4369.868352,37.245,28.50375,9.5025,1.67393112,60
0.50680553,43787.99779,4370.868,37.245,28.50375,9.5025,1.67393112,60
0.50681712,43788.99917,4371.869376,37.245,28.50375,9.5025,1.67393112,60
0.50682868,43789.99795,4372.86816,37.245,28.50375,9.5025,1.67393112,60
0.50684025,43790.9976,4373.867808,37.245,28.50375,9.5025,1.67393112,60
0.50685184,43791.99898,4374.869184,37.245,28.50375,9.5025,1.67393112,60
0.5068634,43792.99776,4375.867968,37.245,28.50375,9.5025,1.64490306,60
0.50687498,43793.99827,4376.86848,37.245,28.50375,9.5025,1.64490306,60
0.50688654,43794.99706,4377.867264,37.245,28.50375,9.5025,1.64490306,60
0.50689811,43795.9967,4378.866912,37.245,28.50375,9.5025,1.64490306,60
0.5069097,43796.99808,4379.868288,37.245,28.50375,9.5025,1.64490306,60
0.50692126,43797.99686,4380.867072,37.245,28.50375,9.5025,1.60861886,60
0.50693285,43798.99824,4381.868448,37.245,28.50375,9.5025,1.60861886,60
0.50694442,43799.99789,4382.868096,37.245,28.50375,9.5025,1.60861886,60
0.50695599,43800.99754,4383.867744,37.245,28.50375,9.5025,1.60861886,60
0.50696756,43801.99718,4384.867392,37.245,28.50375,9.5025,1.60861886,60
0.50697913,43802.99683,4385.86704,37.245,28.50375,9.5025,1.60861886,60
