Day fraction since midnight on 11/11/2019	Time (seconds)	Time Elapsed (seconds)	Fluoride Probe (volts)	Coag Flow mL/s ()	Water Flow mL/s ()	Manual Water Pump Control (rpm)	Manual Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()	Capture Velocity Pump ()	Effluent Fluoride Concentration (mg/L)	Flocculated Fluoride (mg/L)
Start expt!												
0.8410275	72664.776	15920.76298	0.09492732	0.001317	0.654083	50.52631579	0	0	8.9302597	7.69230769	0.267724658	4.732275342
0.84103907	72665.77565	15921.76262	0.0949085	0.001317	0.654083	50.52631579	0	0	8.9302597	7.69230769	0.267480427	4.732519573
0.84105064	72666.7753	15922.76227	0.09616193	0.001317	0.654083	50.52631579	0	0	8.9302597	7.69230769	0.284243305	4.715756695
0.84106224	72667.77754	15923.76451	0.09575514	0.001317	0.654083	50.52631579	0	0	8.88356972	7.69230769	0.278690986	4.721309014
0.84107381	72668.77718	15924.76416	0.09550735	0.001317	0.654083	50.52631579	0	0	8.88356972	7.69230769	0.275362165	4.724637835
0.84108538	72669.77683	15925.76381	0.09581077	0.001317	0.654083	50.52631579	0	0	8.88356972	7.69230769	0.279443836	4.720556164
0.84109695	72670.77648	15926.76346	0.09536971	0.001317	0.654083	50.52631579	0	0	8.88356972	7.69230769	0.273530311	4.726469689
0.84110852	72671.77613	15927.7631	0.09545909	0.001317	0.654083	50.52631579	0	0	8.88356972	7.69230769	0.274718479	4.725281521
0.84112009	72672.77578	15928.76275	0.0961987	0.001317	0.654083	50.52631579	0	0	8.40303421	7.69230769	0.284750601	4.715249399
0.84113168	72673.77715	15929.76413	0.09645616	0.001317	0.654083	50.52631579	0	0	8.40303421	7.69230769	0.288328095	4.711671905
0.84114325	72674.7768	15930.76378	0.09577571	0.001317	0.654083	50.52631579	0	0	8.40303421	7.69230769	0.278969127	4.721030873
0.84115482	72675.77645	15931.76342	0.09557895	0.001317	0.654083	50.52631579	0	0	8.40303421	7.69230769	0.276319936	4.723680064
0.84116639	72676.7761	15932.76307	0.09574171	0.001317	0.654083	50.52631579	0	0	8.40303421	7.69230769	0.27850954	4.72149046
0.84117798	72677.77747	15933.76445	0.0951364	0.001317	0.654083	50.52631579	0	0	9.18180943	7.69230769	0.270452976	4.729547024
0.84118955	72678.77712	15934.7641	0.09634803	0.001317	0.654083	50.52631579	0	0	9.18180943	7.69230769	0.28682015	4.71317985
0.84120112	72679.77677	15935.76374	0.09594438	0.001317	0.654083	50.52631579	0	0	9.18180943	7.69230769	0.281260321	4.718739679
0.84121269	72680.77642	15936.76339	0.09591368	0.001317	0.654083	50.52631579	0	0	9.18180943	7.69230769	0.280841899	4.719158101
0.84122426	72681.77606	15937.76304	0.09472318	0.001317	0.654083	50.52631579	0	0	9.18180943	7.69230769	0.26508736	4.73491264
0.84123585	72682.77744	15938.76442	0.09529981	0.001317	0.654083	50.52631579	0	0	9.68994236	7.69230769	0.272604681	4.727395319
0.84124741	72683.77622	15939.7632	0.09613845	0.001317	0.654083	50.52631579	0	0	9.68994236	7.69230769	0.283919837	4.716080163
0.84125898	72684.77587	15940.76285	0.09608126	0.001317	0.654083	50.52631579	0	0	9.68994236	7.69230769	0.283133508	4.716866492
0.84127056	72685.77638	15941.76336	0.09582963	0.001317	0.654083	50.52631579	0	0	9.68994236	7.69230769	0.279699533	4.720300467
0.84128214	72686.7769	15942.76387	0.09582701	0.001317	0.654083	50.52631579	0	0	9.68994236	7.69230769	0.279663998	4.720336002
0.8412937	72687.77568	15943.76266	0.09512549	0.001317	0.654083	50.52631579	0	0	9.43910408	7.69230769	0.270309924	4.729690076
0.84130527	72688.77533	15944.7623	0.09577089	0.001317	0.654083	50.52631579	0	0	9.43910408	7.69230769	0.278903927	4.721096073
0.84131684	72689.77498	15945.76195	0.09598859	0.001317	0.654083	50.52631579	0	0	9.43910408	7.69230769	0.281863971	4.718136029
0.84132842	72690.77549	15946.76246	0.09665897	0.001317	0.654083	50.52631579	0	0	9.43910408	7.69230769	0.291177829	4.708822171
0.84133999	72691.77514	15947.76211	0.09537368	0.001317	0.654083	50.52631579	0	0	9.43910408	7.69230769	0.273582976	4.726417024
0.84135158	72692.77651	15948.76349	0.09524365	0.001317	0.654083	50.52631579	0	0	9.57737064	7.69230769	0.271863269	4.728136731
0.84136315	72693.77616	15949.76314	0.09570286	0.001317	0.654083	50.52631579	0	0	9.57737064	7.69230769	0.277985321	4.722014679
0.84137472	72694.77581	15950.76278	0.09662102	0.001317	0.654083	50.52631579	0	0	9.57737064	7.69230769	0.29064245	4.70935755
0.84138631	72695.77718	15951.76416	0.09519167	0.001317	0.654083	50.52631579	0	0	9.57737064	7.69230769	0.271178837	4.728821163
0.84139788	72696.77683	15952.76381	0.09571887	0.001317	0.654083	50.52631579	0	0	9.57737064	7.69230769	0.278201231	4.721798769
0.84140947	72697.77821	15953.76518	0.09549399	0.001317	0.654083	50.52631579	0	0	9.16479015	7.69230769	0.27518382	4.72481618
0.84142101	72698.77526	15954.76224	0.09645114	0.001317	0.654083	50.52631579	0	0	9.16479015	7.69230769	0.288257913	4.711742087
0.84143259	72699.77578	15955.76275	0.09586641	0.001317	0.654083	50.52631579	0	0	9.16479015	7.69230769	0.280198856	4.719801144
0.84144416	72700.77542	15956.7624	0.09483748	0.001317	0.654083	50.52631579	0	0	9.16479015	7.69230769	0.266560792	4.733439208
0.84145575	72701.7768	15957.76378	0.09504484	0.001317	0.654083	50.52631579	0	0	9.16479015	7.69230769	0.269254789	4.730745211
0.84146732	72702.77645	15958.76342	0.09568066	0.001317	0.654083	50.52631579	0	0	9.77180099	7.69230769	0.277686211	4.722313789
0.8414789	72703.77696	15959.76394	0.09539666	0.001317	0.654083	50.52631579	0	0	9.77180099	7.69230769	0.273888027	4.726111973
0.84149047	72704.77661	15960.76358	0.09656849	0.001317	0.654083	50.52631579	0	0	9.77180099	7.69230769	0.289903009	4.710096991
0.84150204	72705.77626	15961.76323	0.09562481	0.001317	0.654083	50.52631579	0	0	9.77180099	7.69230769	0.276935141	4.723064859
0.84151361	72706.7759	15962.76288	0.09589484	0.001317	0.654083	50.52631579	0	0	9.77180099	7.69230769	0.28058543	4.71941457
0.8415252	72707.77728	15963.76426	0.09497382	0.001317	0.654083	50.52631579	0	0	9.20690727	7.69230769	0.268329054	4.731670946
0.84153677	72708.77693	15964.7639	0.09555228	0.001317	0.654083	50.52631579	0	0	9.20690727	7.69230769	0.275962791	4.724037209
0.84154833	72709.77571	15965.76269	0.09568183	0.001317	0.654083	50.52631579	0	0	9.20690727	7.69230769	0.277701967	4.722298033
0.8415599	72710.77536	15966.76234	0.09609363	0.001317	0.654083	50.52631579	0	0	9.20690727	7.69230769	0.283303403	4.716696597
0.84157149	72711.77674	15967.76371	0.09581289	0.001317	0.654083	50.52631579	0	0	9.20690727	7.69230769	0.279472567	4.720527433
0.84158306	72712.77638	15968.76336	0.09536494	0.001317	0.654083	50.52631579	0	0	9.0478754	7.69230769	0.273467046	4.726532954
0.84159463	72713.77603	15969.76301	0.09507158	0.001317	0.654083	50.52631579	0	0	9.0478754	7.69230769	0.269604169	4.730395831
0.84160619	72714.77482	15970.76179	0.09554673	0.001317	0.654083	50.52631579	0	0	9.0478754	7.69230769	0.275888528	4.724111472
0.84161777	72715.77533	15971.7623	0.09500463	0.001317	0.654083	50.52631579	0	0	9.0478754	7.69230769	0.268730266	4.731269734
0.84162935	72716.77584	15972.76282	0.09600635	0.001317	0.654083	50.52631579	0	0	9.0478754	7.69230769	0.282106833	4.717893167
0.84164094	72717.77722	15973.76419	0.0953016	0.001317	0.654083	50.52631579	0	0	8.08539581	7.69230769	0.272628345	4.727371655
0.8416525	72718.776	15974.76298	0.09583414	0.001317	0.654083	50.52631579	0	0	8.08539581	7.69230769	0.279760712	4.720239288
0.84166407	72719.77565	15975.76262	0.09511045	0.001317	0.654083	50.52631579	0	0	8.08539581	7.69230769	0.270112844	4.729887156
0.84167566	72720.77702	15976.764	0.09493119	0.001317	0.654083	50.52631579	0	0	8.08539581	7.69230769	0.267774907	4.732225093
0.84168723	72721.77667	15977.76365	0.09504251	0.001317	0.654083	50.52631579	0	0	8.08539581	7.69230769	0.269224368	4.730775632
0.8416988	72722.77632	15978.7633	0.09578034	0.001317	0.654083	50.52631579	0	0	8.57135963	7.69230769	0.27903177	4.72096823
0.84171037	72723.77597	15979.76294	0.0953209	0.001317	0.654083	50.52631579	0	0	8.57135963	7.69230769	0.272883628	4.727116372
0.84172194	72724.77562	15980.76259	0.09616875	0.001317	0.654083	50.52631579	0	0	8.57135963	7.69230769	0.284337329	4.715662671
0.84173351	72725.77526	15981.76224	0.09555413	0.001317	0.654083	50.52631579	0	0	8.57135963	7.69230769	0.27598755	4.72401245
0.8417451	72726.77664	15982.76362	0.09474247	0.001317	0.654083	50.52631579	0	0	8.57135963	7.69230769	0.265335454	4.734664546
0.84175667	72727.77629	15983.76326	0.09485787	0.001317	0.654083	50.52631579	0	0	8.53239441	7.69230769	0.266824497	4.733175503
0.84176824	72728.77594	15984.76291	0.0955413	0.001317	0.654083	50.52631579	0	0	8.53239441	7.69230769	0.275815889	4.724184111
0.84177983	72729.77731	15985.76429	0.09511825	0.001317	0.654083	50.52631579	0	0	8.53239441	7.69230769	0.270215035	4.729784965
0.84179139	72730.7761	15986.76307	0.09546696	0.001317	0.654083	50.52631579	0	0	8.53239441	7.69230769	0.274823345	4.725176655
0.84180297	72731.77661	15987.76358	0.09505711	0.001317	0.654083	50.52631579	0	0	8.53239441	7.69230769	0.26941505	4.73058495
0.84181454	72732.77626	15988.76323	0.09529974	0.001317	0.654083	50.52631579	0	0	8.03830528	7.69230769	0.272603756	4.727396244
0.84182611	72733.7759	15989.76288	0.09437262	0.001317	0.654083	50.52631579	0	0	8.03830528	7.69230769	0.260618924	4.739381076
0.84183768	72734.77555	15990.76253	0.09515648	0.001317	0.654083	50.52631579	0	0	8.03830528	7.69230769	0.270716461	4.729283539
0.84184925	72735.7752	15991.76218	0.0952647	0.001317	0.654083	50.52631579	0	0	8.03830528	7.69230769	0.27214093	4.72785907
0.84186082	72736.77485	15992.76182	0.09600064	0.001317	0.654083	50.52631579	0	0	8.03830528	7.69230769	0.282028728	4.717971272
0.84187241	72737.77622	15993.7632	0.09483813	0.001317	0.654083	50.52631579	0	0	7.55887365	7.69230769	0.266569194	4.733430806
0.84188399	72738.77674	15994.76371	0.09511066	0.001317	0.654083	50.52631579	0	0	7.55887365	7.69230769	0.270115595	4.729884405
0.84189556	72739.77638	15995.76336	0.09539736	0.001317	0.654083	50.52631579	0	0	7.55887365	7.69230769	0.273897324	4.726102676
0.84190715	72740.77776	15996.76474	0.09529857	0.001317	0.654083	50.52631579	0	0	7.55887365	7.69230769	0.272588289	4.727411711
0.8419187	72741.77568	15997.76266	0.09424508	0.001317	0.654083	50.52631579	0	0	7.55887365	7.69230769	0.259011981	4.740988019
0.84193027	72742.77533	15998.7623	0.09558101	0.001317	0.654083	50.52631579	0	0	7.29420424	7.69230769	0.276347542	4.723652458
0.84194186	72743.7767	15999.76368	0.09547625	0.001317	0.654083	50.52631579	0	0	7.29420424	7.69230769	0.274947184	4.725052816
0.84195343	72744.77635	16000.76333	0.09510085	0.001317	0.654083	50.52631579	0	0	7.29420424	7.69230769	0.269987124	4.730012876
0.841965	72745.776	16001.76298	0.09437466	0.001317	0.654083	50.52631579	0	0	7.29420424	7.69230769	0.260644708	4.739355292
0.84197656	72746.77478	16002.76176	0.0952763	0.001317	0.654083	50.52631579	0	0	7.29420424	7.69230769	0.272294061	4.727705939
0.84198816	72747.77702	16003.764	0.09559719	0.001317	0.654083	50.52631579	0	0	7.62111855	7.69230769	0.276564459	4.723435541
0.84199972	72748.77581	16004.76278	0.09540617	0.001317	0.654083	50.52631579	0	0	7.62111855	7.69230769	0.274014368	4.725985632
0.84201129	72749.77546	16005.76243	0.09572951	0.001317	0.654083	50.52631579	0	0	7.62111855	7.69230769	0.278344814	4.721655186
0.84202288	72750.77683	16006.76381	0.09575032	0.001317	0.654083	50.52631579	0	0	7.62111855	7.69230769	0.278625852	4.721374148
0.84203445	72751.77648	16007.76346	0.09561247	0.001317	0.654083	50.52631579	0	0	7.62111855	7.69230769	0.276769468	4.723230532
0.84204601	72752.77526	16008.76224	0.0947498	0.001317	0.654083	50.52631579	0	0	7.88363552	7.69230769	0.265429787	4.734570213
0.84205758	72753.77491	16009.76189	0.09501293	0.001317	0.654083	50.52631579	0	0	7.88363552	7.69230769	0.268838453	4.731161547
0.84206915	72754.77456	16010.76154	0.09529829	0.001317	0.654083	50.52631579	0	0	7.88363552	7.69230769	0.272584588	4.727415412
0.84208074	72755.77594	16011.76291	0.09495475	0.001317	0.654083	50.52631579	0	0	7.88363552	7.69230769	0.268081022	4.731918978
0.84209232	72756.77645	16012.76342	0.09529941	0.001317	0.654083	50.52631579	0	0	7.88363552	7.69230769	0.272599393	4.727400607
0.84210391	72757.77782	16013.7648	0.09419423	0.001317	0.654083	50.52631579	0	0	7.60965729	7.69230769	0.258374061	4.741625939
0.84211546	72758.77574	16014.76272	0.0944861	0.001317	0.654083	50.52631579	0	0	7.60965729	7.69230769	0.262057098	4.737942902
0.84212705	72759.77712	16015.7641	0.09531496	0.001317	0.654083	50.52631579	0	0	7.60965729	7.69230769	0.272805034	4.727194966
0.84213861	72760.7759	16016.76288	0.09480339	0.001317	0.654083	50.52631579	0	0	7.60965729	7.69230769	0.266120486	4.733879514
0.84215018	72761.77555	16017.76253	0.09512594	0.001317	0.654083	50.52631579	0	0	7.60965729	7.69230769	0.270315823	4.729684177
0.84216175	72762.7752	16018.76218	0.09541829	0.001317	0.654083	50.52631579	0	0	6.9035759	7.69230769	0.274175467	4.725824533
0.84217334	72763.77658	16019.76355	0.09491162	0.001317	0.654083	50.52631579	0	0	6.9035759	7.69230769	0.2675209	4.7324791
0.84218491	72764.77622	16020.7632	0.09425769	0.001317	0.654083	50.52631579	0	0	6.9035759	7.69230769	0.259170418	4.740829582
0.84219648	72765.77587	16021.76285	0.09487999	0.001317	0.654083	50.52631579	0	0	6.9035759	7.69230769	0.267110872	4.732889128
0.84220805	72766.77552	16022.7625	0.09501135	0.001317	0.654083	50.52631579	0	0	6.9035759	7.69230769	0.268817855	4.731182145
0.84221962	72767.77517	16023.76214	0.0952931	0.001317	0.654083	50.52631579	0	0	6.82323885	7.69230769	0.272515991	4.727484009
0.84223121	72768.77654	16024.76352	0.09449889	0.001317	0.654083	50.52631579	0	0	6.82323885	7.69230769	0.262219687	4.737780313
0.84224277	72769.77533	16025.7623	0.09430704	0.001317	0.654083	50.52631579	0	0	6.82323885	7.69230769	0.259791406	4.740208594
0.84225436	72770.7767	16026.76368	0.09468137	0.001317	0.654083	50.52631579	0	0	6.82323885	7.69230769	0.264550428	4.735449572
0.84226592	72771.77549	16027.76246	0.09550892	0.001317	0.654083	50.52631579	0	0	6.82323885	7.69230769	0.27538313	4.72461687
0.84227749	72772.77514	16028.76211	0.09457783	0.001317	0.654083	50.52631579	0	0	7.18836403	7.69230769	0.263225424	4.736774576
0.84228908	72773.77651	16029.76349	0.09432656	0.001317	0.654083	50.52631579	0	0	7.18836403	7.69230769	0.260037443	4.739962557
0.84230065	72774.77616	16030.76314	0.09453175	0.001317	0.654083	50.52631579	0	0	7.18836403	7.69230769	0.262637873	4.737362127
0.84231222	72775.77581	16031.76278	0.09425971	0.001317	0.654083	50.52631579	0	0	7.18836403	7.69230769	0.259195808	4.740804192
0.84232379	72776.77546	16032.76243	0.09500626	0.001317	0.654083	50.52631579	0	0	7.18836403	7.69230769	0.268751509	4.731248491
0.84233538	72777.77683	16033.76381	0.09496663	0.001317	0.654083	50.52631579	0	0	7.01285219	7.69230769	0.268235511	4.731764489
0.84234694	72778.77562	16034.76259	0.09468719	0.001317	0.654083	50.52631579	0	0	7.01285219	7.69230769	0.264625105	4.735374895
0.84235854	72779.77786	16035.76483	0.09477011	0.001317	0.654083	50.52631579	0	0	7.01285219	7.69230769	0.265691343	4.734308657
0.84237008	72780.77491	16036.76189	0.09526154	0.001317	0.654083	50.52631579	0	0	7.01285219	7.69230769	0.27209923	4.72790077
0.84238165	72781.77456	16037.76154	0.09516551	0.001317	0.654083	50.52631579	0	0	7.01285219	7.69230769	0.270835035	4.729164965
0.84239325	72782.7768	16038.76378	0.09423324	0.001317	0.654083	50.52631579	0	0	6.69804621	7.69230769	0.258863306	4.741136694
0.84240482	72783.77645	16039.76342	0.0943395	0.001317	0.654083	50.52631579	0	0	6.69804621	7.69230769	0.260200672	4.739799328
0.84241639	72784.7761	16040.76307	0.094569	0.001317	0.654083	50.52631579	0	0	6.69804621	7.69230769	0.263112734	4.736887266
0.84242795	72785.77488	16041.76186	0.09503721	0.001317	0.654083	50.52631579	0	0	6.69804621	7.69230769	0.269155181	4.730844819
0.84243952	72786.77453	16042.7615	0.09508438	0.001317	0.654083	50.52631579	0	0	6.69804621	7.69230769	0.269771571	4.730228429
0.84245111	72787.7759	16043.76288	0.09454692	0.001317	0.654083	50.52631579	0	0	6.07454491	7.69230769	0.262831156	4.737168844
0.84246268	72788.77555	16044.76253	0.09444378	0.001317	0.654083	50.52631579	0	0	6.07454491	7.69230769	0.261519835	4.738480165
0.84247425	72789.7752	16045.76218	0.09429727	0.001317	0.654083	50.52631579	0	0	6.07454491	7.69230769	0.259668349	4.740331651
0.84248583	72790.77571	16046.76269	0.09430934	0.001317	0.654083	50.52631579	0	0	6.07454491	7.69230769	0.259820384	4.740179616
0.8424974	72791.77536	16047.76234	0.09442727	0.001317	0.654083	50.52631579	0	0	6.07454491	7.69230769	0.261310535	4.738689465
0.84250899	72792.77674	16048.76371	0.09508848	0.001317	0.654083	50.52631579	0	0	5.44542837	7.69230769	0.269825214	4.730174786
0.84252056	72793.77638	16049.76336	0.09465645	0.001317	0.654083	50.52631579	0	0	5.44542837	7.69230769	0.264230918	4.735769082
0.84253213	72794.77603	16050.76301	0.09453999	0.001317	0.654083	50.52631579	0	0	5.44542837	7.69230769	0.262742842	4.737257158
0.8425437	72795.77568	16051.76266	0.09486834	0.001317	0.654083	50.52631579	0	0	5.44542837	7.69230769	0.266960008	4.733039992
0.84255526	72796.77446	16052.76144	0.09482054	0.001317	0.654083	50.52631579	0	0	5.44542837	7.69230769	0.266341904	4.733658096
0.84256686	72797.7767	16053.76368	0.09468414	0.001317	0.654083	50.52631579	0	0	5.84879684	7.69230769	0.264585967	4.735414033
0.84257843	72798.77635	16054.76333	0.09409061	0.001317	0.654083	50.52631579	0	0	5.84879684	7.69230769	0.257078994	4.742921006
0.84258999	72799.77514	16055.76211	0.09446241	0.001317	0.654083	50.52631579	0	0	5.84879684	7.69230769	0.261756212	4.738243788
0.84260156	72800.77478	16056.76176	0.09448943	0.001317	0.654083	50.52631579	0	0	5.84879684	7.69230769	0.26209942	4.73790058
0.84261314	72801.7753	16057.76227	0.09433367	0.001317	0.654083	50.52631579	0	0	5.84879684	7.69230769	0.260127118	4.739872882
0.84262473	72802.77667	16058.76365	0.09411368	0.001317	0.654083	50.52631579	0	0	6.33184671	7.69230769	0.257366765	4.742633235
0.84263629	72803.77546	16059.76243	0.09455884	0.001317	0.654083	50.52631579	0	0	6.33184671	7.69230769	0.26298313	4.73701687
0.84264786	72804.7751	16060.76208	0.0940491	0.001317	0.654083	50.52631579	0	0	6.33184671	7.69230769	0.256562015	4.743437985
0.84265945	72805.77648	16061.76346	0.09421701	0.001317	0.654083	50.52631579	0	0	6.33184671	7.69230769	0.258659645	4.741340355
0.84267102	72806.77613	16062.7631	0.09400924	0.001317	0.654083	50.52631579	0	0	6.33184671	7.69230769	0.256066564	4.743933436
0.84268259	72807.77578	16063.76275	0.09478655	0.001317	0.654083	50.52631579	0	0	7.05642462	7.69230769	0.265903249	4.734096751
0.84269416	72808.77542	16064.7624	0.09444913	0.001317	0.654083	50.52631579	0	0	7.05642462	7.69230769	0.261587694	4.738412306
0.84270573	72809.77507	16065.76205	0.09417056	0.001317	0.654083	50.52631579	0	0	7.05642462	7.69230769	0.258077654	4.741922346
0.8427173	72810.77472	16066.7617	0.09398013	0.001317	0.654083	50.52631579	0	0	7.05642462	7.69230769	0.255705338	4.744294662
0.84272887	72811.77437	16067.76134	0.09442043	0.001317	0.654083	50.52631579	0	0	7.05642462	7.69230769	0.261223873	4.738776127
0.84274047	72812.77661	16068.76358	0.0941309	0.001317	0.654083	50.52631579	0	0	7.01857281	7.69230769	0.257581775	4.742418225
0.84275204	72813.77626	16069.76323	0.09467319	0.001317	0.654083	50.52631579	0	0	7.01857281	7.69230769	0.264445506	4.735554494
