Day fraction since midnight on 3/7/2020	Effluent Fluoride (volts)	Influent Fluoride (volts)	Turbidity ()	Water flow (mL/s)	Clay flow (mL/s)	Coag pump control ()	Fluoride pump control ()	water pump control (rpm)	Clay pump control ()
0.48356834	0.10464510	0.42853159	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48362620	0.10460965	0.42846963	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48368409	0.10456307	0.42839649	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48374194	0.10472099	0.42833954	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48379983	0.10455376	0.42828584	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48385769	0.10459689	0.42820728	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48391556	0.10425923	0.42815372	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48397343	0.10453295	0.42810684	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48403130	0.10436147	0.42807251	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48408917	0.10457610	0.42800465	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48414703	0.10430088	0.42795318	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48420490	0.10426488	0.42784771	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48426279	0.10411865	0.42781845	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48432064	0.10377558	0.42773229	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48437853	0.10403273	0.42765674	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48443639	0.10382760	0.42761713	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48449425	0.10378332	0.42756113	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48455212	0.10356654	0.42747885	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48461000	0.10380171	0.42742944	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48466786	0.10328113	0.42735890	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48472575	0.10347450	0.42731944	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48478360	0.10341588	0.42724547	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48484149	0.10302729	0.42716089	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48489935	0.10321256	0.42708585	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48495722	0.10340287	0.42702296	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48501508	0.10327815	0.42693847	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48507297	0.10303117	0.42687193	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48513083	0.10292570	0.42681822	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48518870	0.10293598	0.42676055	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48524658	0.10313616	0.42667294	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48530445	0.10294709	0.42660034	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48536232	0.10308909	0.42654473	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48542019	0.10278592	0.42647451	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48547805	0.10281181	0.42639238	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48553592	0.10298673	0.42632914	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48559378	0.10273951	0.42625302	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48565165	0.10259092	0.42619938	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48570954	0.10230086	0.42612857	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48576743	0.10232547	0.42603379	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48582527	0.10228387	0.42596757	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48588314	0.10234004	0.42589873	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48594103	0.10231642	0.42583954	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48599889	0.10238820	0.42577520	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48605675	0.10223163	0.42571929	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48611462	0.10197973	0.42564899	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48617250	0.10210214	0.42558944	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48623037	0.10202171	0.42551786	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48628825	0.10209997	0.42544174	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48634611	0.10168656	0.42646840	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48640400	0.10206807	0.42742315	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48646184	0.10190731	0.42702651	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48651973	0.10178882	0.42701787	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48657759	0.10132568	0.42737213	-999.00000000	0.50416600	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48663545	0.10100549	0.42742980	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48669332	0.10091439	0.42587975	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48675119	0.10092644	0.42534599	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48680907	0.10065604	0.42531896	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48686694	0.10066278	0.42512697	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48692480	0.10030939	0.42507103	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48698267	0.10030288	0.42498973	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48704056	0.10018653	0.42487010	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48709842	0.10026284	0.42475829	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48715629	0.10015047	0.42465991	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48721416	0.10014632	0.42456239	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48727203	0.09994572	0.42447490	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48732991	0.10014172	0.42444766	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48738776	0.10015280	0.42437285	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48744565	0.10031670	0.42427257	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48750352	0.10050829	0.42418486	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48756138	0.10069923	0.42411330	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48761924	0.10055361	0.42402130	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48767712	0.10068765	0.42395431	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48773500	0.10094473	0.42385888	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48779286	0.10120877	0.42379493	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48785073	0.10139444	0.42372879	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48790861	0.10215696	0.42366979	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48796648	0.11607900	0.42332539	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48802433	0.11609851	0.42325956	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48808221	0.11608865	0.42315552	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48814007	0.11608855	0.42310464	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48819794	0.11605637	0.42306173	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48825579	0.11601520	0.42295682	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48831366	0.11596460	0.42290008	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48837151	0.11591777	0.42281103	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48842936	0.11587486	0.42275923	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48848723	0.11585790	0.42270577	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48854508	0.11581411	0.42265919	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48860295	0.11581165	0.42260209	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48866082	0.11579300	0.42250019	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48871868	0.11577865	0.42245269	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
0.48877653	0.11576959	0.42236733	-999.00000000	0.50518000	0.00152000	0.00000000	0.00000000	0.00000000	0.00000000
