Day fraction since midnight on 11/13/2019	Fluoride Probe (volts)	Coag Flow mL/s ()	Water Flow mL/s ()	Manual Water Pump Control (rpm)	Manual Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()	Capture Velocity Pump ()	Capture V Flow mL/s (mL/s)
0.78519292	0.08706170	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.26414335	0.50307692	0.03270000
0.78520449	0.08690028	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.26414335	0.50307692	0.03270000
0.78521606	0.08745975	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.12776554	0.50307692	0.03270000
0.78522762	0.08675385	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.12776554	0.50307692	0.03270000
0.78523921	0.08637974	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.12776554	0.50307692	0.03270000
0.78525078	0.08712207	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.12776554	0.50307692	0.03270000
0.78526235	0.08712090	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.12776554	0.50307692	0.03270000
0.78527391	0.08581508	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.15057826	0.50307692	0.03270000
0.78528550	0.08711826	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.15057826	0.50307692	0.03270000
0.78529707	0.08727690	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.15057826	0.50307692	0.03270000
0.78530864	0.08731709	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.15057826	0.50307692	0.03270000
0.78532021	0.08696587	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.15057826	0.50307692	0.03270000
0.78533180	0.08663917	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.23177826	0.50307692	0.03270000
0.78534337	0.08656844	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.23177826	0.50307692	0.03270000
0.78535494	0.08647422	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.23177826	0.50307692	0.03270000
0.78536652	0.08668678	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.23177826	0.50307692	0.03270000
0.78537808	0.08721814	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.23177826	0.50307692	0.03270000
0.78538965	0.08702222	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.31988978	0.50307692	0.03270000
0.78540123	0.08646970	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.31988978	0.50307692	0.03270000
0.78541280	0.08595680	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.31988978	0.50307692	0.03270000
0.78542439	0.08647547	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.31988978	0.50307692	0.03270000
0.78543596	0.08676297	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.31988978	0.50307692	0.03270000
0.78544755	0.08656506	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.33725762	0.50307692	0.03270000
0.78545910	0.08671796	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.33725762	0.50307692	0.03270000
0.78547067	0.08694711	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.33725762	0.50307692	0.03270000
0.78548226	0.08589847	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.33725762	0.50307692	0.03270000
0.78549383	0.08691721	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.33725762	0.50307692	0.03270000
0.78550539	0.08710158	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.43477464	0.50307692	0.03270000
0.78551696	0.08759346	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.43477464	0.50307692	0.03270000
0.78552855	0.08698916	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.43477464	0.50307692	0.03270000
0.78554012	0.08669648	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.43477464	0.50307692	0.03270000
0.78555169	0.08583912	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.43477464	0.50307692	0.03270000
0.78556326	0.08653445	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.59545994	0.50307692	0.03270000
0.78557485	0.08609517	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.59545994	0.50307692	0.03270000
0.78558642	0.08630181	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.59545994	0.50307692	0.03270000
0.78559799	0.08638100	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.59545994	0.50307692	0.03270000
0.78560956	0.08613870	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.59545994	0.50307692	0.03270000
0.78562112	0.08683888	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.66491139	0.50307692	0.03270000
0.78563272	0.08637276	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.66491139	0.50307692	0.03270000
0.78564429	0.08662892	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.66491139	0.50307692	0.03270000
0.78565586	0.08738697	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.66491139	0.50307692	0.03270000
0.78566745	0.08606453	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.66491139	0.50307692	0.03270000
0.78567899	0.08683398	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.71047497	0.50307692	0.03270000
0.78569058	0.08645549	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.71047497	0.50307692	0.03270000
0.78570215	0.08653684	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.71047497	0.50307692	0.03270000
0.78571373	0.08628100	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.71047497	0.50307692	0.03270000
0.78572530	0.08715259	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.71047497	0.50307692	0.03270000
0.78573687	0.08705292	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.61432528	0.50307692	0.03270000
0.78574844	0.08586930	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.61432528	0.50307692	0.03270000
0.78576003	0.08655596	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.61432528	0.50307692	0.03270000
0.78577160	0.08602525	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.61432528	0.50307692	0.03270000
0.78578317	0.08663298	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.61432528	0.50307692	0.03270000
0.78579473	0.08672774	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.65322065	0.50307692	0.03270000
0.78580632	0.08695408	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.65322065	0.50307692	0.03270000
0.78581789	0.08692354	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.65322065	0.50307692	0.03270000
0.78582946	0.08631214	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.65322065	0.50307692	0.03270000
0.78584103	0.08644132	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.65322065	0.50307692	0.03270000
0.78585262	0.08650333	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.54247713	0.50307692	0.03270000
0.78586419	0.08648229	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.54247713	0.50307692	0.03270000
0.78587578	0.08625076	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.54247713	0.50307692	0.03270000
0.78588733	0.08711866	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.54247713	0.50307692	0.03270000
0.78589891	0.08695083	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.54247713	0.50307692	0.03270000
0.78591048	0.08583345	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.40706277	0.50307692	0.03270000
0.78592205	0.08649077	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.40706277	0.50307692	0.03270000
0.78593362	0.08725432	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.40706277	0.50307692	0.03270000
0.78594521	0.08662670	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.40706277	0.50307692	0.03270000
0.78595677	0.08662445	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.40706277	0.50307692	0.03270000
0.78596834	0.08615140	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.32014191	0.50307692	0.03270000
0.78597991	0.08658323	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.32014191	0.50307692	0.03270000
0.78599150	0.08658896	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.32014191	0.50307692	0.03270000
0.78600307	0.08620422	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.32014191	0.50307692	0.03270000
0.78601464	0.08604713	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.32014191	0.50307692	0.03270000
0.78602623	0.08632722	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.48567593	0.50307692	0.03270000
0.78603779	0.08730960	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.48567593	0.50307692	0.03270000
0.78604936	0.08668685	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.48567593	0.50307692	0.03270000
0.78606095	0.08694296	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.48567593	0.50307692	0.03270000
0.78607250	0.08598565	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.48567593	0.50307692	0.03270000
0.78608409	0.08664245	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.74820209	0.50307692	0.03270000
0.78609566	0.08689253	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.74820209	0.50307692	0.03270000
0.78610723	0.08630703	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.74820209	0.50307692	0.03270000
0.78611882	0.08703621	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.74820209	0.50307692	0.03270000
0.78613037	0.08677633	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.74820209	0.50307692	0.03270000
0.78614196	0.08739070	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.81553292	0.50307692	0.03270000
0.78615352	0.08634794	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.81553292	0.50307692	0.03270000
0.78616509	0.08614192	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.81553292	0.50307692	0.03270000
0.78617666	0.08689570	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.81553292	0.50307692	0.03270000
0.78618825	0.08691274	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.81553292	0.50307692	0.03270000
0.78619982	0.08693055	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.70520258	0.50307692	0.03270000
0.78621139	0.08661732	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.70520258	0.50307692	0.03270000
0.78622296	0.08658826	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.70520258	0.50307692	0.03270000
0.78623455	0.08628684	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.70520258	0.50307692	0.03270000
0.78624611	0.08692626	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.70520258	0.50307692	0.03270000
0.78625768	0.08670217	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.72641063	0.50307692	0.03270000
0.78626927	0.08637713	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.72641063	0.50307692	0.03270000
0.78628084	0.08721862	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.72641063	0.50307692	0.03270000
0.78629241	0.08715086	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.72641063	0.50307692	0.03270000
0.78630398	0.08653220	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.72641063	0.50307692	0.03270000
0.78631555	0.08717074	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.61564434	0.50307692	0.03270000
0.78632714	0.08735301	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.61564434	0.50307692	0.03270000
0.78633871	0.08650427	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.61564434	0.50307692	0.03270000
0.78635028	0.08673897	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.61564434	0.50307692	0.03270000
0.78636185	0.08653767	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.61564434	0.50307692	0.03270000
0.78637344	0.08636827	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.62294066	0.50307692	0.03270000
0.78638500	0.08680070	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.62294066	0.50307692	0.03270000
0.78639657	0.08711234	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.62294066	0.50307692	0.03270000
0.78640814	0.08714468	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.62294066	0.50307692	0.03270000
0.78641971	0.08608971	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.62294066	0.50307692	0.03270000
0.78643130	0.08661291	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.57182658	0.50307692	0.03270000
0.78644286	0.08689519	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.57182658	0.50307692	0.03270000
0.78645443	0.08676107	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.57182658	0.50307692	0.03270000
0.78646602	0.08658264	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.57182658	0.50307692	0.03270000
0.78647759	0.08708442	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.57182658	0.50307692	0.03270000
0.78648916	0.08759026	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.75659597	0.50307692	0.03270000
0.78650072	0.08724674	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.75659597	0.50307692	0.03270000
0.78651232	0.08668209	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.75659597	0.50307692	0.03270000
0.78652389	0.08715424	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.75659597	0.50307692	0.03270000
0.78653545	0.08653519	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.75659597	0.50307692	0.03270000
0.78654702	0.08672430	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.70660651	0.50307692	0.03270000
0.78655861	0.08712137	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.70660651	0.50307692	0.03270000
0.78657018	0.08748647	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.70660651	0.50307692	0.03270000
0.78658175	0.08744202	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.70660651	0.50307692	0.03270000
0.78659332	0.08628878	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.70660651	0.50307692	0.03270000
0.78660491	0.08682207	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.67936587	0.50307692	0.03270000
0.78661648	0.08591186	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.67936587	0.50307692	0.03270000
0.78662804	0.08691423	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.67936587	0.50307692	0.03270000
0.78663962	0.08690705	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.67936587	0.50307692	0.03270000
0.78665119	0.08632744	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.67936587	0.50307692	0.03270000
0.78666276	0.08692354	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.67936587	0.50307692	0.03270000
0.78667435	0.08702690	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.73704123	0.50307692	0.03270000
0.78668592	0.08646660	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.73704123	0.50307692	0.03270000
0.78669749	0.08671241	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.73704123	0.50307692	0.03270000
0.78670906	0.08738603	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.73704123	0.50307692	0.03270000
0.78672062	0.08649404	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.73704123	0.50307692	0.03270000
0.78673222	0.08685587	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.83622634	0.50307692	0.03270000
0.78674379	0.08705904	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.83622634	0.50307692	0.03270000
0.78675536	0.08638778	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.83622634	0.50307692	0.03270000
0.78676693	0.08664605	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.83622634	0.50307692	0.03270000
0.78677850	0.08677272	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.83622634	0.50307692	0.03270000
0.78679007	0.08662430	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.76589513	0.50307692	0.03270000
0.78680166	0.08685139	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.76589513	0.50307692	0.03270000
0.78681323	0.08710922	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.76589513	0.50307692	0.03270000
0.78682481	0.08697057	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.76589513	0.50307692	0.03270000
0.78683637	0.08671596	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.76589513	0.50307692	0.03270000
0.78684797	0.08685699	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.53198898	0.50307692	0.03270000
0.78685951	0.08668529	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.53198898	0.50307692	0.03270000
0.78687108	0.08714394	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.53198898	0.50307692	0.03270000
0.78688267	0.08698687	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.53198898	0.50307692	0.03270000
0.78689424	0.08643328	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.53198898	0.50307692	0.03270000
0.78690581	0.08630833	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.63165426	0.50307692	0.03270000
0.78691738	0.08708213	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.63165426	0.50307692	0.03270000
0.78692897	0.08711620	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.63165426	0.50307692	0.03270000
0.78694054	0.08727879	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.63165426	0.50307692	0.03270000
0.78695212	0.08674931	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.63165426	0.50307692	0.03270000
0.78696369	0.08614385	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.98514652	0.50307692	0.03270000
0.78697526	0.08616406	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.98514652	0.50307692	0.03270000
0.78698682	0.08741634	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.98514652	0.50307692	0.03270000
0.78699841	0.08679537	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.98514652	0.50307692	0.03270000
0.78700998	0.08659956	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.98514652	0.50307692	0.03270000
0.78702157	0.08684701	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.10227752	0.50307692	0.03270000
0.78703312	0.08630468	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.10227752	0.50307692	0.03270000
0.78704470	0.08680958	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.10227752	0.50307692	0.03270000
0.78705627	0.08656450	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.10227752	0.50307692	0.03270000
0.78706785	0.08658276	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.10227752	0.50307692	0.03270000
0.78707942	0.08728836	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.05154133	0.50307692	0.03270000
0.78709099	0.08657657	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.05154133	0.50307692	0.03270000
0.78710258	0.08613804	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.05154133	0.50307692	0.03270000
0.78711415	0.08661543	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.05154133	0.50307692	0.03270000
0.78712574	0.08749642	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.05154133	0.50307692	0.03270000
0.78713728	0.08723366	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.81539917	0.50307692	0.03270000
0.78714887	0.08632959	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.81539917	0.50307692	0.03270000
0.78716044	0.08630003	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.81539917	0.50307692	0.03270000
0.78717201	0.08689666	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.81539917	0.50307692	0.03270000
