Day fraction since midnight on 10/6/2019	Water Pump Control (rpm)	Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()
0.45114257	47.18250000	98.81250000	12.35250000	2.82907629
0.45115414	47.18250000	98.81250000	12.35250000	2.81264544
0.45116571	47.18250000	98.81250000	12.35250000	2.80516291
0.45117728	47.18250000	98.81250000	12.35250000	2.81339478
0.45118887	47.18250000	98.81250000	12.35250000	2.82247806
0.45120044	47.18250000	98.81250000	12.35250000	2.81684279
0.45121201	47.18250000	98.81250000	12.35250000	2.79985881
0.45122358	47.18250000	98.81250000	12.35250000	2.77049875
0.45123515	47.18250000	98.81250000	12.35250000	2.72885227
0.45124675	47.18250000	98.81250000	12.35250000	2.71596599
0.45125829	47.18250000	98.81250000	12.35250000	2.70766544
0.45126988	47.18250000	98.81250000	12.35250000	2.68340349
0.45128146	47.18250000	98.81250000	12.35250000	2.66400003
0.45129302	47.18250000	98.81250000	12.35250000	2.67023492
0.45130459	47.18250000	98.81250000	12.35250000	2.68342304
0.45131617	47.18250000	98.81250000	12.35250000	2.69027734
0.45132774	47.18250000	98.81250000	12.35250000	2.65839553
0.45133933	47.18250000	98.81250000	12.35250000	2.62274313
0.45135090	47.18250000	98.81250000	12.35250000	2.62068176
0.45136247	47.18250000	98.81250000	12.35250000	2.60757780
0.45137406	47.18250000	98.81250000	12.35250000	2.61269188
0.45138562	47.18250000	98.81250000	12.35250000	2.63057375
0.45139720	47.18250000	98.81250000	12.35250000	2.61782932
0.45140877	47.18250000	98.81250000	12.35250000	2.59824896
0.45142036	47.18250000	98.81250000	12.35250000	2.59388137
0.45143191	47.18250000	98.81250000	12.35250000	2.57898402
0.45144350	47.18250000	98.81250000	12.35250000	2.55958438
0.45145507	47.18250000	98.81250000	12.35250000	2.56892037
0.45146664	47.18250000	98.81250000	12.35250000	2.56807494
0.45147821	47.18250000	98.81250000	12.35250000	2.55770946
0.45148978	47.18250000	98.81250000	12.35250000	2.53610659
0.45150137	47.18250000	98.81250000	12.35250000	2.52224708
0.45151294	47.18250000	98.81250000	12.35250000	2.52348137
0.45152451	47.18250000	98.81250000	12.35250000	2.52299905
0.45153608	47.18250000	98.81250000	12.35250000	2.57671642
0.45154765	47.18250000	98.81250000	12.35250000	2.57223654
0.45155924	47.18250000	98.81250000	12.35250000	2.58966208
0.45157081	47.18250000	98.81250000	12.35250000	2.59679008
0.45158238	47.18250000	98.81250000	12.35250000	2.58094049
0.45159395	47.18250000	98.81250000	12.35250000	2.58361959
0.45160552	47.18250000	98.81250000	12.35250000	2.60005236
0.45161711	47.18250000	98.81250000	12.35250000	2.61808443
0.45162866	47.18250000	98.81250000	12.35250000	2.60234404
0.45164026	47.18250000	98.81250000	12.35250000	2.58569360
0.45165182	47.18250000	98.81250000	12.35250000	2.57885265
0.45166340	47.18250000	98.81250000	12.35250000	2.55531454
0.45167497	47.18250000	98.81250000	12.35250000	2.55687428
0.45168654	47.18250000	98.81250000	12.35250000	2.56513095
0.45169811	47.18250000	98.81250000	12.35250000	2.55363393
0.45170970	47.18250000	98.81250000	12.35250000	2.52096367
0.45172127	47.18250000	98.81250000	12.35250000	2.50634789
0.45173284	47.18250000	98.81250000	12.35250000	2.50400400
0.45174441	47.18250000	98.81250000	12.35250000	2.56406903
0.45175599	47.18250000	98.81250000	12.35250000	2.57594204
0.45176756	47.18250000	98.81250000	12.35250000	2.57238007
0.45177913	47.18250000	98.81250000	12.35250000	2.55781817
0.45179072	47.18250000	98.81250000	12.35250000	2.53050208
0.45180229	47.18250000	98.81250000	12.35250000	2.49793005
0.45181386	47.18250000	98.81250000	12.35250000	2.46439886
0.45182544	47.18250000	98.81250000	12.35250000	2.46478868
0.45183700	47.18250000	98.81250000	12.35250000	2.47461271
0.45184857	47.18250000	98.81250000	12.35250000	2.47728157
0.45186016	47.18250000	98.81250000	12.35250000	2.46782255
0.45187173	47.18250000	98.81250000	12.35250000	2.45288253
0.45188330	47.18250000	98.81250000	12.35250000	2.45218277
0.45189487	47.18250000	98.81250000	12.35250000	2.43978620
0.45190646	47.18250000	98.81250000	12.35250000	2.45573950
0.45191803	47.18250000	98.81250000	12.35250000	2.46612525
0.45192960	47.18250000	98.81250000	12.35250000	2.45746756
0.45194116	47.18250000	98.81250000	12.35250000	2.44413161
0.45195275	47.18250000	98.81250000	12.35250000	2.42666006
0.45196432	47.18250000	98.81250000	12.35250000	2.41850829
0.45197589	47.18250000	98.81250000	12.35250000	2.41905594
0.45198746	47.18250000	98.81250000	12.35250000	2.41271186
0.45199905	47.18250000	98.81250000	12.35250000	2.42591453
0.45201062	47.18250000	98.81250000	12.35250000	2.42014575
0.45202219	47.18250000	98.81250000	12.35250000	2.40267467
0.45203376	47.18250000	98.81250000	12.35250000	2.39885402
0.45204535	47.18250000	98.81250000	12.35250000	2.40855503
0.45205691	47.18250000	98.81250000	12.35250000	2.40610099
0.45206848	47.18250000	98.81250000	12.35250000	2.39146066
0.45208007	47.18250000	98.81250000	12.35250000	2.38112497
0.45209164	47.18250000	98.81250000	12.35250000	2.37139916
0.45210321	47.18250000	98.81250000	12.35250000	2.36769128
0.45211478	47.18250000	98.81250000	12.35250000	2.36822534
0.45212637	47.18250000	98.81250000	12.35250000	2.38461900
0.45213794	47.18250000	98.81250000	12.35250000	2.39661789
0.45214951	47.18250000	98.81250000	12.35250000	2.39953089
0.45216107	47.18250000	98.81250000	12.35250000	2.40825987
0.45217266	47.18250000	98.81250000	12.35250000	2.42210317
0.45218423	47.18250000	98.81250000	12.35250000	2.42214751
0.45219580	47.18250000	98.81250000	12.35250000	2.41198587
0.45220737	47.18250000	98.81250000	12.35250000	2.39646268
0.45221895	47.18250000	98.81250000	12.35250000	2.37640905
0.45223052	47.18250000	98.81250000	12.35250000	2.37763548
0.45224209	47.18250000	98.81250000	12.35250000	2.38090110
0.45225368	47.18250000	98.81250000	12.35250000	2.39056134
0.45226525	47.18250000	98.81250000	12.35250000	2.39151216
0.45227682	47.18250000	98.81250000	12.35250000	2.39151216
0.45228839	47.18250000	98.81250000	12.35250000	2.44514632
0.45229998	47.18250000	98.81250000	12.35250000	2.49857616
0.45231155	47.18250000	98.81250000	12.35250000	2.56451631
0.45232312	47.18250000	98.81250000	12.35250000	2.54648805
0.45233468	47.18250000	98.81250000	12.35250000	2.53936839
0.45234628	47.18250000	98.81250000	12.35250000	2.53936839
0.45235785	47.18250000	98.81250000	12.35250000	2.52914691
0.45236942	47.18250000	98.81250000	12.35250000	2.50188637
0.45238098	47.18250000	98.81250000	12.35250000	2.46702504
0.45239257	47.18250000	98.81250000	12.35250000	2.45582962
0.45240414	47.18250000	98.81250000	12.35250000	2.45289087
0.45241571	47.18250000	98.81250000	12.35250000	2.45289087
0.45242730	47.18250000	98.81250000	12.35250000	2.44447041
0.45243885	47.18250000	98.81250000	12.35250000	2.45179033
0.45245042	47.18250000	98.81250000	12.35250000	2.45228291
0.45246200	47.18250000	98.81250000	12.35250000	2.44524813
0.45247359	47.18250000	98.81250000	12.35250000	2.42128706
0.45248515	47.18250000	98.81250000	12.35250000	2.42128706
0.45249673	47.18250000	98.81250000	12.35250000	2.41140866
0.45250830	47.18250000	98.81250000	12.35250000	2.42100668
0.45251987	47.18250000	98.81250000	12.35250000	2.42407823
0.45253146	47.18250000	98.81250000	12.35250000	2.45906568
0.45254303	47.18250000	98.81250000	12.35250000	2.48937964
0.45255460	47.18250000	98.81250000	12.35250000	2.52504873
0.45256616	47.18250000	98.81250000	12.35250000	2.52504873
0.45257775	47.18250000	98.81250000	12.35250000	2.51606798
0.45258932	47.18250000	98.81250000	12.35250000	2.49175453
0.45260089	47.18250000	98.81250000	12.35250000	2.48123717
0.45261248	47.18250000	98.81250000	12.35250000	2.47216845
0.45262405	47.18250000	98.81250000	12.35250000	2.45554686
0.45263562	47.18250000	98.81250000	12.35250000	2.43687391
0.45264721	47.18250000	98.81250000	12.35250000	2.45977378
0.45265877	47.18250000	98.81250000	12.35250000	2.46913934
0.45267034	47.18250000	98.81250000	12.35250000	2.44707274
0.45268193	47.18250000	98.81250000	12.35250000	2.44744658
0.45269348	47.18250000	98.81250000	12.35250000	2.45028830
0.45270507	47.18250000	98.81250000	12.35250000	2.45525050
0.45271664	47.18250000	98.81250000	12.35250000	2.52359271
0.45272821	47.18250000	98.81250000	12.35250000	2.52359271
0.45273980	47.18250000	98.81250000	12.35250000	2.51570272
0.45275136	47.18250000	98.81250000	12.35250000	2.49287748
0.45276293	47.18250000	98.81250000	12.35250000	2.49474502
0.45277450	47.18250000	98.81250000	12.35250000	2.46560454
0.45278609	47.18250000	98.81250000	12.35250000	2.46560454
0.45279766	47.18250000	98.81250000	12.35250000	2.45178890
0.45280923	47.18250000	98.81250000	12.35250000	2.44166374
0.45282079	47.18250000	98.81250000	12.35250000	2.42695689
0.45283238	47.18250000	98.81250000	12.35250000	2.43064928
0.45284395	47.18250000	98.81250000	12.35250000	2.43064928
0.45285553	47.18250000	98.81250000	12.35250000	2.42882466
0.45286710	47.18250000	98.81250000	12.35250000	2.40588665
0.45287867	47.18250000	98.81250000	12.35250000	2.38838530
0.45289024	47.18250000	98.81250000	12.35250000	2.37685275
0.45290183	47.18250000	98.81250000	12.35250000	2.37460899
0.45291339	47.18250000	98.81250000	12.35250000	2.36749148
0.45292496	47.18250000	98.81250000	12.35250000	2.40386915
0.45293655	47.18250000	98.81250000	12.35250000	2.44174433
0.45294813	47.18250000	98.81250000	12.35250000	2.44005799
0.45295970	47.18250000	98.81250000	12.35250000	2.45597720
0.45297127	47.18250000	98.81250000	12.35250000	2.45865798
0.45298283	47.18250000	98.81250000	12.35250000	2.45830154
0.45299442	47.18250000	98.81250000	12.35250000	2.43447256
0.45300599	47.18250000	98.81250000	12.35250000	2.42344975
0.45301756	47.18250000	98.81250000	12.35250000	2.38888240
0.45302913	47.18250000	98.81250000	12.35250000	2.34537601
0.45304070	47.18250000	98.81250000	12.35250000	2.32870436
0.45305229	47.18250000	98.81250000	12.35250000	2.32073712
0.45306386	47.18250000	98.81250000	12.35250000	2.30673671
0.45307543	47.18250000	98.81250000	12.35250000	2.29672551
0.45308700	47.18250000	98.81250000	12.35250000	2.28676391
0.45309857	47.18250000	98.81250000	12.35250000	2.26691198
0.45311017	47.18250000	98.81250000	12.35250000	2.25168490
0.45312173	47.18250000	98.81250000	12.35250000	2.24924922
0.45313330	47.18250000	98.81250000	12.35250000	2.26321936
0.45314487	47.18250000	98.81250000	12.35250000	2.28764677
0.45315644	47.18250000	98.81250000	12.35250000	2.29672313
0.45316801	47.18250000	98.81250000	12.35250000	2.31351399
0.45317960	47.18250000	98.81250000	12.35250000	2.31417680
0.45319119	47.18250000	98.81250000	12.35250000	2.31810689
0.45320274	47.18250000	98.81250000	12.35250000	2.31384611
0.45321433	47.18250000	98.81250000	12.35250000	2.29683280
0.45322590	47.18250000	98.81250000	12.35250000	2.30051589
0.45323746	47.18250000	98.81250000	12.35250000	2.28462529
0.45324905	47.18250000	98.81250000	12.35250000	2.25703907
0.45326062	47.18250000	98.81250000	12.35250000	2.25703907
0.45327219	47.18250000	98.81250000	12.35250000	2.25511289
0.45328376	47.18250000	98.81250000	12.35250000	2.26512742
0.45329535	47.18250000	98.81250000	12.35250000	2.27697420
0.45330692	47.18250000	98.81250000	12.35250000	2.26725483
0.45331849	47.18250000	98.81250000	12.35250000	2.24547100
0.45333006	47.18250000	98.81250000	12.35250000	2.24867535
0.45334164	47.18250000	98.81250000	12.35250000	2.26612020
0.45335321	47.18250000	98.81250000	12.35250000	2.30453753
0.45336478	47.18250000	98.81250000	12.35250000	2.32176042
0.45337635	47.18250000	98.81250000	12.35250000	2.32671261
0.45338792	47.18250000	98.81250000	12.35250000	2.34000087
0.45339951	47.18250000	98.81250000	12.35250000	2.33676839
0.45341109	47.18250000	98.81250000	12.35250000	2.33622861
0.45342266	47.18250000	98.81250000	12.35250000	2.34199262
0.45343423	47.18250000	98.81250000	12.35250000	2.34199262
0.45344580	47.18250000	98.81250000	12.35250000	2.33887196
0.45345737	47.18250000	98.81250000	12.35250000	2.34805059
0.45346896	47.18250000	98.81250000	12.35250000	2.35272861
0.45348053	47.18250000	98.81250000	12.35250000	2.34568310
0.45349212	47.18250000	98.81250000	12.35250000	2.34572816
0.45350366	47.18250000	98.81250000	12.35250000	2.35958624
0.45351525	47.18250000	98.81250000	12.35250000	2.34107018
0.45352682	47.18250000	98.81250000	12.35250000	2.35768771
0.45353839	47.18250000	98.81250000	12.35250000	2.37817717
0.45354996	47.18250000	98.81250000	12.35250000	2.38800526
0.45356155	47.18250000	98.81250000	12.35250000	2.40518999
0.45357311	47.18250000	98.81250000	12.35250000	2.39848137
0.45358471	47.18250000	98.81250000	12.35250000	2.40611100
0.45359628	47.18250000	98.81250000	12.35250000	2.40942311
0.45360785	47.18250000	98.81250000	12.35250000	2.40055203
0.45361942	47.18250000	98.81250000	12.35250000	2.38153863
0.45363099	47.18250000	98.81250000	12.35250000	2.37127376
0.45364258	47.18250000	98.81250000	12.35250000	2.35214281
0.45365414	47.18250000	98.81250000	12.35250000	2.34519768
0.45366571	47.18250000	98.81250000	12.35250000	2.33176756
0.45367728	47.18250000	98.81250000	12.35250000	2.31930876
0.45368885	47.18250000	98.81250000	12.35250000	2.34115958
0.45370042	47.18250000	98.81250000	12.35250000	2.35860085
0.45371201	47.18250000	98.81250000	12.35250000	2.34613538
0.45372358	47.18250000	98.81250000	12.35250000	2.33730769
0.45373515	47.18250000	98.81250000	12.35250000	2.34758735
0.45374674	47.18250000	98.81250000	12.35250000	2.34534383
0.45375831	47.18250000	98.81250000	12.35250000	2.34587693
0.45376988	47.18250000	98.81250000	12.35250000	2.37597513
0.45378144	47.18250000	98.81250000	12.35250000	2.39356756
0.45379304	47.18250000	98.81250000	12.35250000	2.38543415
0.45380461	47.18250000	98.81250000	12.35250000	2.39995790
0.45381617	47.18250000	98.81250000	12.35250000	2.40150237
0.45382774	47.18250000	98.81250000	12.35250000	2.39280820
0.45383931	47.18250000	98.81250000	12.35250000	2.40432525
0.45385088	47.18250000	98.81250000	12.35250000	2.40530610
0.45386248	47.18250000	98.81250000	12.35250000	2.37483788
0.45387405	47.18250000	98.81250000	12.35250000	2.34531951
0.45388562	47.18250000	98.81250000	12.35250000	2.33379769
0.45389721	47.18250000	98.81250000	12.35250000	2.31793165
0.45390876	47.18250000	98.81250000	12.35250000	2.31120777
0.45392035	47.18250000	98.81250000	12.35250000	2.30356407
0.45393192	47.18250000	98.81250000	12.35250000	2.30016375
0.45394351	47.18250000	98.81250000	12.35250000	2.30684495
0.45395505	47.18250000	98.81250000	12.35250000	2.34085917
0.45396664	47.18250000	98.81250000	12.35250000	2.34324336
0.45397822	47.18250000	98.81250000	12.35250000	2.33104563
0.45398979	47.18250000	98.81250000	12.35250000	2.31578803
0.45400135	47.18250000	98.81250000	12.35250000	2.30527663
0.45401292	47.18250000	98.81250000	12.35250000	2.30255437
0.45402451	47.18250000	98.81250000	12.35250000	2.30000901
0.45403608	47.18250000	98.81250000	12.35250000	2.31418586
0.45404765	47.18250000	98.81250000	12.35250000	2.32724214
0.45405922	47.18250000	98.81250000	12.35250000	2.37265968
0.45407081	47.18250000	98.81250000	12.35250000	2.37407017
0.45408238	47.18250000	98.81250000	12.35250000	2.38554788
0.45409395	47.18250000	98.81250000	12.35250000	2.39750028
0.45410552	47.18250000	98.81250000	12.35250000	2.39525175
0.45411709	47.18250000	98.81250000	12.35250000	2.38528848
0.45412868	47.18250000	98.81250000	12.35250000	2.39343214
0.45414025	47.18250000	98.81250000	12.35250000	2.41019773
0.45415182	47.18250000	98.81250000	12.35250000	2.40854597
0.45416339	47.18250000	98.81250000	12.35250000	2.39282465
0.45417496	47.18250000	98.81250000	12.35250000	2.39987278
0.45418653	47.18250000	98.81250000	12.35250000	2.39473319
0.45419812	47.18250000	98.81250000	12.35250000	2.38350797
0.45420971	47.18250000	98.81250000	12.35250000	2.38024020
0.45422126	47.18250000	98.81250000	12.35250000	2.36644197
0.45423285	47.18250000	98.81250000	12.35250000	2.37745070
0.45424442	47.18250000	98.81250000	12.35250000	2.38268375
0.45425599	47.18250000	98.81250000	12.35250000	2.36520362
0.45426758	47.18250000	98.81250000	12.35250000	2.35133719
0.45427913	47.18250000	98.81250000	12.35250000	2.33740330
0.45429070	47.18250000	98.81250000	12.35250000	2.34307837
0.45430229	47.18250000	98.81250000	12.35250000	2.35438323
0.45431386	47.18250000	98.81250000	12.35250000	2.36346006
0.45432543	47.18250000	98.81250000	12.35250000	2.37166882
0.45433700	47.18250000	98.81250000	12.35250000	2.40029860
0.45434859	47.18250000	98.81250000	12.35250000	2.42385459
0.45436016	47.18250000	98.81250000	12.35250000	2.42034221
0.45437173	47.18250000	98.81250000	12.35250000	2.39578867
0.45438329	47.18250000	98.81250000	12.35250000	2.37652993
0.45439487	47.18250000	98.81250000	12.35250000	2.35296416
0.45440646	47.18250000	98.81250000	12.35250000	2.33653831
0.45441803	47.18250000	98.81250000	12.35250000	2.33806038
0.45442960	47.18250000	98.81250000	12.35250000	2.33452773
0.45444117	47.18250000	98.81250000	12.35250000	2.33424401
0.45445274	47.18250000	98.81250000	12.35250000	2.33289933
0.45446433	47.18250000	98.81250000	12.35250000	2.33402324
0.45447589	47.18250000	98.81250000	12.35250000	2.33985186
0.45448746	47.18250000	98.81250000	12.35250000	2.32664728
0.45449905	47.18250000	98.81250000	12.35250000	2.32169843
0.45451062	47.18250000	98.81250000	12.35250000	2.34239507
0.45452219	47.18250000	98.81250000	12.35250000	2.34430361
0.45453375	47.18250000	98.81250000	12.35250000	2.32160878
0.45454535	47.18250000	98.81250000	12.35250000	2.32899952
0.45455692	47.18250000	98.81250000	12.35250000	2.34001732
0.45456848	47.18250000	98.81250000	12.35250000	2.33934999
0.45458007	47.18250000	98.81250000	12.35250000	2.33624220
0.45459164	47.18250000	98.81250000	12.35250000	2.32167840
